"Gene_Id","padj","logFC","status"
"220803_at",0.8939,0.1668581,"Not_Significant"
"206139_at",0.8939,-0.087175,"Not_Significant"
"218906_x_at",0.8939,-0.1117779,"Not_Significant"
"213941_x_at",0.8939,0.1224986,"Not_Significant"
"216886_at",0.894,0.184905,"Not_Significant"
"218923_at",0.894,0.126568,"Not_Significant"
"220744_s_at",0.894,-0.1778077,"Not_Significant"
"213174_at",0.8941,0.1542757,"Not_Significant"
"207496_at",0.8941,-0.1646894,"Not_Significant"
"217125_at",0.8942,-0.1402776,"Not_Significant"
"211506_s_at",0.8942,-0.2079061,"Not_Significant"
"210329_s_at",0.8942,-0.1596116,"Not_Significant"
"214091_s_at",0.8942,-0.1103015,"Not_Significant"
"203320_at",0.8942,0.0948847,"Not_Significant"
"215038_s_at",0.8942,0.1249301,"Not_Significant"
"208086_s_at",0.8942,0.2324284,"Not_Significant"
"212025_s_at",0.8942,0.1591788,"Not_Significant"
"219927_at",0.8942,-0.1782667,"Not_Significant"
"220088_at",0.8942,-0.1427955,"Not_Significant"
"211874_s_at",0.8942,-0.2566644,"Not_Significant"
"201045_s_at",0.8942,0.1563379,"Not_Significant"
"217764_s_at",0.8942,0.1395681,"Not_Significant"
"208230_s_at",0.8942,0.1538819,"Not_Significant"
"218266_s_at",0.8942,0.1669062,"Not_Significant"
"205159_at",0.8942,0.0876863,"Not_Significant"
"213154_s_at",0.8942,0.215402,"Not_Significant"
"219491_at",0.8942,-0.107314,"Not_Significant"
"207580_at",0.8942,-0.2472485,"Not_Significant"
"208135_at",0.8942,-0.2120347,"Not_Significant"
"204044_at",0.8942,0.163195,"Not_Significant"
"204801_s_at",0.8942,-0.1414068,"Not_Significant"
"55583_at",0.8942,0.1543322,"Not_Significant"
"215566_x_at",0.8942,0.1199164,"Not_Significant"
"212731_at",0.8942,-0.1045662,"Not_Significant"
"217427_s_at",0.8942,-0.1909083,"Not_Significant"
"207762_at",0.8942,0.1167624,"Not_Significant"
"220570_at",0.8942,0.1817181,"Not_Significant"
"215580_at",0.8942,0.1986922,"Not_Significant"
"207374_at",0.8942,-0.1433411,"Not_Significant"
"218969_at",0.8942,-0.1317049,"Not_Significant"
"216932_at",0.8942,-0.0839618,"Not_Significant"
"201452_at",0.8942,-0.1281335,"Not_Significant"
"208607_s_at",0.8942,-0.3924808,"Not_Significant"
"212048_s_at",0.8942,0.1268004,"Not_Significant"
"221032_s_at",0.8942,-0.1042332,"Not_Significant"
"200001_at",0.8942,0.2589039,"Not_Significant"
"202341_s_at",0.8942,0.2053224,"Not_Significant"
"207499_x_at",0.8942,-0.1321406,"Not_Significant"
"209576_at",0.8942,-0.3021044,"Not_Significant"
"209583_s_at",0.8942,-0.1204494,"Not_Significant"
"211863_x_at",0.8943,-0.1162504,"Not_Significant"
"203718_at",0.8943,-0.1771988,"Not_Significant"
"217566_s_at",0.8943,0.1095329,"Not_Significant"
"213041_s_at",0.8943,-0.2122163,"Not_Significant"
"216684_s_at",0.8943,-0.0987544,"Not_Significant"
"205595_at",0.8943,0.1491184,"Not_Significant"
"216678_at",0.8943,-0.1519175,"Not_Significant"
"216611_s_at",0.8943,0.1411616,"Not_Significant"
"214651_s_at",0.8943,0.1495549,"Not_Significant"
"221710_x_at",0.8943,0.2436346,"Not_Significant"
"210177_at",0.8945,-0.1698796,"Not_Significant"
"210904_s_at",0.8945,-0.1982404,"Not_Significant"
"222343_at",0.8949,-0.1214379,"Not_Significant"
"209199_s_at",0.8949,0.1856369,"Not_Significant"
"219763_at",0.8951,-0.2806459,"Not_Significant"
"215261_at",0.8954,-0.1593576,"Not_Significant"
"203346_s_at",0.8954,0.1191045,"Not_Significant"
"221782_at",0.8954,0.1542982,"Not_Significant"
"207352_s_at",0.8955,-0.1396474,"Not_Significant"
"64438_at",0.8955,0.1400029,"Not_Significant"
"208376_at",0.8955,0.137578,"Not_Significant"
"203426_s_at",0.8956,-0.1293132,"Not_Significant"
"218802_at",0.8957,0.1201552,"Not_Significant"
"201183_s_at",0.8958,-0.1188435,"Not_Significant"
"200630_x_at",0.8959,0.0879,"Not_Significant"
"214014_at",0.8959,-0.2181542,"Not_Significant"
"218495_at",0.8959,-0.1946326,"Not_Significant"
"213795_s_at",0.8959,0.1451428,"Not_Significant"
"217939_s_at",0.8959,-0.169642,"Not_Significant"
"212823_s_at",0.8959,-0.1120772,"Not_Significant"
"217550_at",0.8959,-0.1705462,"Not_Significant"
"222225_at",0.8959,0.2303463,"Not_Significant"
"200688_at",0.8959,0.1106912,"Not_Significant"
"218491_s_at",0.8959,0.1160895,"Not_Significant"
"214157_at",0.8959,-0.1829968,"Not_Significant"
"208139_s_at",0.8959,0.1982568,"Not_Significant"
"204232_at",0.8959,-0.1013455,"Not_Significant"
"204599_s_at",0.8959,-0.1654577,"Not_Significant"
"205170_at",0.896,-0.1267936,"Not_Significant"
"210191_s_at",0.896,0.0935424,"Not_Significant"
"213405_at",0.896,0.1643483,"Not_Significant"
"216688_at",0.896,0.1610216,"Not_Significant"
"217581_at",0.896,0.1315156,"Not_Significant"
"215985_at",0.896,0.086977,"Not_Significant"
"222032_s_at",0.8962,0.148576,"Not_Significant"
"200653_s_at",0.8962,0.1190591,"Not_Significant"
"210956_at",0.8962,-0.1190184,"Not_Significant"
"217554_at",0.8962,-0.0987072,"Not_Significant"
"203965_at",0.8962,-0.1693611,"Not_Significant"
"220565_at",0.8962,0.1201412,"Not_Significant"
"221251_x_at",0.8962,-0.1280586,"Not_Significant"
"219990_at",0.8962,0.1286585,"Not_Significant"
"212858_at",0.8962,-0.1719711,"Not_Significant"
"204727_at",0.8962,-0.1005722,"Not_Significant"
"211177_s_at",0.8962,0.2233135,"Not_Significant"
"221585_at",0.8962,0.1219056,"Not_Significant"
"213234_at",0.8962,0.1432974,"Not_Significant"
"203052_at",0.8962,0.1223577,"Not_Significant"
"207318_s_at",0.8962,0.0872738,"Not_Significant"
"213602_s_at",0.8962,-0.1227933,"Not_Significant"
"206537_at",0.8962,0.1890262,"Not_Significant"
"218335_x_at",0.8962,-0.111706,"Not_Significant"
"213205_s_at",0.8962,0.1124656,"Not_Significant"
"216964_at",0.8962,0.116334,"Not_Significant"
"210982_s_at",0.8962,0.1945988,"Not_Significant"
"218919_at",0.8962,0.1499477,"Not_Significant"
"211779_x_at",0.8962,0.1410386,"Not_Significant"
"202254_at",0.8963,-0.1265012,"Not_Significant"
"215183_at",0.8963,0.1126644,"Not_Significant"
"222080_s_at",0.8964,-0.1878148,"Not_Significant"
"212050_at",0.8964,0.0897043,"Not_Significant"
"201519_at",0.8964,0.1103817,"Not_Significant"
"214321_at",0.8964,-0.1737977,"Not_Significant"
"215059_at",0.8964,-0.1242784,"Not_Significant"
"208462_s_at",0.8964,-0.1254708,"Not_Significant"
"217749_at",0.8964,0.1559891,"Not_Significant"
"213029_at",0.8964,0.1330957,"Not_Significant"
"210009_s_at",0.8965,-0.1858294,"Not_Significant"
"212192_at",0.8965,0.2050987,"Not_Significant"
"210124_x_at",0.8965,-0.0991824,"Not_Significant"
"219772_s_at",0.8966,-0.0905298,"Not_Significant"
"208220_x_at",0.8966,0.2215396,"Not_Significant"
"211124_s_at",0.8967,-0.1739245,"Not_Significant"
"221812_at",0.8967,-0.1264537,"Not_Significant"
"202649_x_at",0.8967,0.119285,"Not_Significant"
"202410_x_at",0.8967,0.166366,"Not_Significant"
"205264_at",0.8968,0.0917215,"Not_Significant"
"219861_at",0.8969,0.109728,"Not_Significant"
"204069_at",0.8969,-0.1346367,"Not_Significant"
"212434_at",0.8969,0.1342056,"Not_Significant"
"204725_s_at",0.897,0.130489,"Not_Significant"
"214778_at",0.897,-0.1420458,"Not_Significant"
"203097_s_at",0.8971,0.3426725,"Not_Significant"
"215123_at",0.8971,-0.145363,"Not_Significant"
"56197_at",0.8971,-0.0935778,"Not_Significant"
"214491_at",0.8972,0.1042297,"Not_Significant"
"210168_at",0.8972,-0.2394824,"Not_Significant"
"219510_at",0.8972,0.1422389,"Not_Significant"
"214511_x_at",0.8973,-0.142236,"Not_Significant"
"212780_at",0.8973,-0.1877772,"Not_Significant"
"209657_s_at",0.8973,0.2812369,"Not_Significant"
"210349_at",0.8974,-0.1141784,"Not_Significant"
"205917_at",0.8974,0.1205304,"Not_Significant"
"208999_at",0.8974,-0.1776435,"Not_Significant"
"209468_at",0.8975,0.1953937,"Not_Significant"
"204359_at",0.8975,-0.1225524,"Not_Significant"
"208469_s_at",0.8975,-0.0944,"Not_Significant"
"218155_x_at",0.8975,0.1061732,"Not_Significant"
"221447_s_at",0.8975,0.1268171,"Not_Significant"
"222096_x_at",0.8975,0.119291,"Not_Significant"
"202241_at",0.8977,-0.2833006,"Not_Significant"
"214433_s_at",0.8977,0.1634924,"Not_Significant"
"207250_at",0.8977,0.1022351,"Not_Significant"
"201163_s_at",0.8977,0.1164812,"Not_Significant"
"56829_at",0.8977,0.1165272,"Not_Significant"
"217619_x_at",0.8978,0.1736238,"Not_Significant"
"222094_at",0.8978,-0.1250174,"Not_Significant"
"211195_s_at",0.8978,-0.1955961,"Not_Significant"
"203096_s_at",0.8978,0.1660071,"Not_Significant"
"204365_s_at",0.8978,-0.1228309,"Not_Significant"
"220804_s_at",0.8979,0.1929912,"Not_Significant"
"209709_s_at",0.8979,0.1652661,"Not_Significant"
"210803_at",0.8979,-0.2002818,"Not_Significant"
"219754_at",0.8979,-0.1219682,"Not_Significant"
"221258_s_at",0.8979,0.1458057,"Not_Significant"
"214038_at",0.8979,-0.141816,"Not_Significant"
"211734_s_at",0.8979,-0.1137694,"Not_Significant"
"217194_at",0.8979,-0.1958611,"Not_Significant"
"203597_s_at",0.8979,0.097847,"Not_Significant"
"211368_s_at",0.898,0.1552327,"Not_Significant"
"218875_s_at",0.898,-0.1082941,"Not_Significant"
"220896_at",0.898,0.0985778,"Not_Significant"
"202423_at",0.8982,-0.0913858,"Not_Significant"
"208492_at",0.8982,-0.1299843,"Not_Significant"
"212933_x_at",0.8982,0.0989108,"Not_Significant"
"222302_at",0.8982,-0.1024416,"Not_Significant"
"214972_at",0.8982,-0.1392623,"Not_Significant"
"205197_s_at",0.8983,-0.1014657,"Not_Significant"
"217913_at",0.8983,-0.0893553,"Not_Significant"
"222196_at",0.8983,-0.2410241,"Not_Significant"
"205688_at",0.8985,0.205162,"Not_Significant"
"211802_x_at",0.8985,-0.0991124,"Not_Significant"
"208558_at",0.8985,0.1120047,"Not_Significant"
"217658_at",0.8986,0.2508823,"Not_Significant"
"220644_at",0.8986,-0.2055796,"Not_Significant"
"204256_at",0.8987,-0.0888914,"Not_Significant"
"216691_at",0.8987,-0.1485337,"Not_Significant"
"205695_at",0.8987,-0.0837965,"Not_Significant"
"222231_s_at",0.8987,0.097679,"Not_Significant"
"212528_at",0.8987,-0.1080735,"Not_Significant"
"213541_s_at",0.8987,-0.1204552,"Not_Significant"
"215751_at",0.8987,-0.101843,"Not_Significant"
"214711_at",0.8987,-0.1377603,"Not_Significant"
"206511_s_at",0.8987,-0.0865534,"Not_Significant"
"217926_at",0.8988,-0.0878613,"Not_Significant"
"211934_x_at",0.8989,0.1168003,"Not_Significant"
"221218_s_at",0.8989,-0.0993257,"Not_Significant"
"203554_x_at",0.8989,-0.0886465,"Not_Significant"
"211606_at",0.8991,-0.1361777,"Not_Significant"
"204828_at",0.8991,0.1647316,"Not_Significant"
"206142_at",0.8991,-0.1166197,"Not_Significant"
"220783_at",0.8991,-0.1195044,"Not_Significant"
"219384_s_at",0.8991,-0.093202,"Not_Significant"
"213377_x_at",0.8992,0.1028776,"Not_Significant"
"206695_x_at",0.8993,0.1913779,"Not_Significant"
"200850_s_at",0.8995,-0.0941853,"Not_Significant"
"207244_x_at",0.8995,-0.153036,"Not_Significant"
"206282_at",0.8997,0.140298,"Not_Significant"
"216659_at",0.8997,-0.1273379,"Not_Significant"
"210162_s_at",0.8997,0.1545047,"Not_Significant"
"206896_s_at",0.8997,-0.103941,"Not_Significant"
"215524_x_at",0.8998,0.1413936,"Not_Significant"
"214255_at",0.8998,-0.1171627,"Not_Significant"
"220036_s_at",0.8998,-0.1263312,"Not_Significant"
"205645_at",0.8998,-0.1108192,"Not_Significant"
"205964_at",0.8998,0.1216528,"Not_Significant"
"208327_at",0.9,0.1267887,"Not_Significant"
"207090_x_at",0.9001,0.0891502,"Not_Significant"
"204814_at",0.9001,0.1309038,"Not_Significant"
"221539_at",0.9001,0.1318603,"Not_Significant"
"214035_x_at",0.9001,-0.0824967,"Not_Significant"
"208741_at",0.9001,0.0888774,"Not_Significant"
"207573_x_at",0.9001,0.2321429,"Not_Significant"
"205842_s_at",0.9001,-0.1415922,"Not_Significant"
"217098_s_at",0.9001,-0.1089739,"Not_Significant"
"201782_s_at",0.9001,0.1392793,"Not_Significant"
"200017_at",0.9002,0.100075,"Not_Significant"
"216221_s_at",0.9004,-0.0869741,"Not_Significant"
"220253_s_at",0.9004,-0.1287996,"Not_Significant"
"207617_at",0.9004,0.160641,"Not_Significant"
"222104_x_at",0.9004,0.1222298,"Not_Significant"
"204362_at",0.9004,-0.2217762,"Not_Significant"
"204958_at",0.9004,-0.1874284,"Not_Significant"
"203737_s_at",0.9004,0.1560999,"Not_Significant"
"210864_x_at",0.9004,0.1545205,"Not_Significant"
"216870_x_at",0.9004,0.1136646,"Not_Significant"
"220192_x_at",0.9004,-0.1708049,"Not_Significant"
"49679_s_at",0.9004,0.0898177,"Not_Significant"
"219322_s_at",0.9004,0.1820349,"Not_Significant"
"211024_s_at",0.9004,0.1657465,"Not_Significant"
"201722_s_at",0.9004,0.1033688,"Not_Significant"
"219865_at",0.9004,-0.1850825,"Not_Significant"
"221439_at",0.9004,0.1801673,"Not_Significant"
"221557_s_at",0.9004,-0.1192447,"Not_Significant"
"221644_s_at",0.9004,-0.159168,"Not_Significant"
"222311_s_at",0.9005,0.2041769,"Not_Significant"
"218829_s_at",0.9005,-0.0823108,"Not_Significant"
"205279_s_at",0.9005,0.121867,"Not_Significant"
"211009_s_at",0.9005,0.1141516,"Not_Significant"
"218296_x_at",0.9005,-0.2158033,"Not_Significant"
"214924_s_at",0.9005,-0.175898,"Not_Significant"
"213458_at",0.9005,-0.137232,"Not_Significant"
"203525_s_at",0.9005,-0.1252891,"Not_Significant"
"208627_s_at",0.9005,0.1876034,"Not_Significant"
"203564_at",0.9005,-0.2754468,"Not_Significant"
"212130_x_at",0.9005,0.1478275,"Not_Significant"
"210763_x_at",0.9005,-0.2827228,"Not_Significant"
"219204_s_at",0.9005,-0.1517778,"Not_Significant"
"221893_s_at",0.9005,-0.1639729,"Not_Significant"
"219759_at",0.9005,0.134922,"Not_Significant"
"207670_at",0.9005,0.1651207,"Not_Significant"
"215353_at",0.9005,0.0996605,"Not_Significant"
"201965_s_at",0.9005,-0.1275152,"Not_Significant"
"213134_x_at",0.9005,-0.1222055,"Not_Significant"
"202412_s_at",0.9005,-0.0966994,"Not_Significant"
"206635_at",0.9005,0.0939054,"Not_Significant"
"216000_at",0.9005,-0.1269203,"Not_Significant"
"204016_at",0.9005,-0.2021648,"Not_Significant"
"206822_s_at",0.901,0.123883,"Not_Significant"
"216211_at",0.9011,0.1397828,"Not_Significant"
"209941_at",0.9012,-0.1503414,"Not_Significant"
"203964_at",0.9012,-0.1672523,"Not_Significant"
"215734_at",0.9015,0.1102272,"Not_Significant"
"212512_s_at",0.9016,-0.1448745,"Not_Significant"
"221977_at",0.9018,0.258051,"Not_Significant"
"211685_s_at",0.9018,-0.0983998,"Not_Significant"
"202147_s_at",0.9019,-0.1681699,"Not_Significant"
"220035_at",0.902,-0.1585343,"Not_Significant"
"220212_s_at",0.9021,-0.1454108,"Not_Significant"
"215401_at",0.9021,0.0970146,"Not_Significant"
"33307_at",0.9021,-0.1847036,"Not_Significant"
"208746_x_at",0.9021,0.0816772,"Not_Significant"
"212519_at",0.9021,0.0947361,"Not_Significant"
"221293_s_at",0.9021,0.1328215,"Not_Significant"
"218744_s_at",0.9021,0.0945781,"Not_Significant"
"219950_s_at",0.9021,-0.1164137,"Not_Significant"
"216535_at",0.9021,-0.1443679,"Not_Significant"
"202281_at",0.9021,0.1072929,"Not_Significant"
"209003_at",0.9022,-0.1071082,"Not_Significant"
"206759_at",0.9023,-0.127388,"Not_Significant"
"203292_s_at",0.9023,-0.1083665,"Not_Significant"
"214066_x_at",0.9023,0.1177857,"Not_Significant"
"213003_s_at",0.9023,0.1537181,"Not_Significant"
"207221_at",0.9023,-0.1717935,"Not_Significant"
"202777_at",0.9023,0.096837,"Not_Significant"
"222067_x_at",0.9023,-0.1152448,"Not_Significant"
"208254_at",0.9023,-0.1412489,"Not_Significant"
"209675_s_at",0.9023,-0.1122644,"Not_Significant"
"220547_s_at",0.9024,0.0920913,"Not_Significant"
"35179_at",0.9024,-0.1184364,"Not_Significant"
"217420_s_at",0.9024,0.1048859,"Not_Significant"
"212208_at",0.9024,-0.100881,"Not_Significant"
"216041_x_at",0.9024,0.1559335,"Not_Significant"
"210638_s_at",0.9024,0.1198258,"Not_Significant"
"209671_x_at",0.9024,-0.1143232,"Not_Significant"
"219188_s_at",0.9024,-0.1099472,"Not_Significant"
"203946_s_at",0.9025,0.1895885,"Not_Significant"
"220856_x_at",0.9027,0.1245858,"Not_Significant"
"204238_s_at",0.9027,0.1328746,"Not_Significant"
"203690_at",0.9028,-0.1120189,"Not_Significant"
"219753_at",0.9028,-0.0952083,"Not_Significant"
"220816_at",0.9028,0.0826575,"Not_Significant"
"209472_at",0.9028,0.092095,"Not_Significant"
"214424_s_at",0.9029,0.1820146,"Not_Significant"
"215622_x_at",0.903,-0.1168299,"Not_Significant"
"201563_at",0.903,0.1431411,"Not_Significant"
"214338_at",0.903,-0.1050135,"Not_Significant"
"215957_at",0.903,0.099082,"Not_Significant"
"204605_at",0.903,0.1257487,"Not_Significant"
"206535_at",0.903,-0.1322998,"Not_Significant"
"211499_s_at",0.9031,-0.2634491,"Not_Significant"
"220379_at",0.9031,-0.1107109,"Not_Significant"
"210861_s_at",0.9031,0.1714208,"Not_Significant"
"206094_x_at",0.9031,0.1088322,"Not_Significant"
"208675_s_at",0.9031,0.1356512,"Not_Significant"
"206847_s_at",0.9031,0.1820842,"Not_Significant"
"215128_at",0.9031,0.099122,"Not_Significant"
"215342_s_at",0.9032,-0.1067769,"Not_Significant"
"215291_at",0.9032,-0.103898,"Not_Significant"
"210023_s_at",0.9032,0.1287364,"Not_Significant"
"214030_at",0.9032,0.2246315,"Not_Significant"
"205946_at",0.9034,-0.1357736,"Not_Significant"
"219386_s_at",0.9034,-0.0882777,"Not_Significant"
"216758_at",0.9035,-0.1728832,"Not_Significant"
"209418_s_at",0.9035,-0.1519263,"Not_Significant"
"201002_s_at",0.9036,-0.0831633,"Not_Significant"
"208249_s_at",0.9037,-0.0964261,"Not_Significant"
"212625_at",0.9037,-0.1306954,"Not_Significant"
"208111_at",0.9038,0.108684,"Not_Significant"
"213912_at",0.9038,0.1672006,"Not_Significant"
"221508_at",0.904,-0.1654624,"Not_Significant"
"220524_at",0.904,-0.0976722,"Not_Significant"
"221171_at",0.904,-0.1034734,"Not_Significant"
"220330_s_at",0.904,0.1449422,"Not_Significant"
"206448_at",0.904,-0.1228413,"Not_Significant"
"205100_at",0.904,0.1144648,"Not_Significant"
"217553_at",0.9041,-0.1285706,"Not_Significant"
"218949_s_at",0.9041,0.0935751,"Not_Significant"
"205455_at",0.9043,0.1594808,"Not_Significant"
"213345_at",0.9043,0.1140319,"Not_Significant"
"215377_at",0.9043,0.1943437,"Not_Significant"
"204278_s_at",0.9045,-0.1386914,"Not_Significant"
"209714_s_at",0.9045,0.1209173,"Not_Significant"
"202736_s_at",0.9045,0.1593012,"Not_Significant"
"217126_at",0.9045,-0.1586611,"Not_Significant"
"212878_s_at",0.9045,-0.1419725,"Not_Significant"
"218867_s_at",0.9045,0.0908097,"Not_Significant"
"222190_s_at",0.9045,-0.1442531,"Not_Significant"
"214643_x_at",0.9045,-0.1201771,"Not_Significant"
"216779_at",0.9045,-0.1196993,"Not_Significant"
"201990_s_at",0.9045,0.0910279,"Not_Significant"
"206442_at",0.9045,0.1489807,"Not_Significant"
"203425_s_at",0.9045,-0.1165421,"Not_Significant"
"216917_s_at",0.9045,-0.1422878,"Not_Significant"
"206925_at",0.9045,-0.1066948,"Not_Significant"
"218441_s_at",0.9045,0.1402231,"Not_Significant"
"214950_at",0.9045,0.1654226,"Not_Significant"
"202977_s_at",0.9045,-0.1431034,"Not_Significant"
"206038_s_at",0.9045,0.0943852,"Not_Significant"
"210915_x_at",0.9045,0.2044911,"Not_Significant"
"218421_at",0.9045,0.2163631,"Not_Significant"
"205232_s_at",0.9045,0.0884783,"Not_Significant"
"218466_at",0.9046,-0.1611853,"Not_Significant"
"212634_at",0.9046,0.1937582,"Not_Significant"
"40016_g_at",0.9046,-0.1888607,"Not_Significant"
"200849_s_at",0.9048,-0.1788508,"Not_Significant"
"209165_at",0.9048,-0.1306079,"Not_Significant"
"204239_s_at",0.9048,-0.1925877,"Not_Significant"
"215415_s_at",0.9048,-0.1392771,"Not_Significant"
"208664_s_at",0.9048,-0.2268852,"Not_Significant"
"209641_s_at",0.9048,-0.0936173,"Not_Significant"
"206175_x_at",0.9048,-0.1176752,"Not_Significant"
"200660_at",0.9048,-0.0972414,"Not_Significant"
"219432_at",0.9048,-0.0989296,"Not_Significant"
"206368_at",0.905,-0.1233237,"Not_Significant"
"218886_at",0.905,0.161776,"Not_Significant"
"219340_s_at",0.905,0.1703681,"Not_Significant"
"203961_at",0.9051,-0.1017936,"Not_Significant"
"209774_x_at",0.9051,-0.3603354,"Not_Significant"
"211566_x_at",0.9051,0.1491435,"Not_Significant"
"205766_at",0.9051,0.1087763,"Not_Significant"
"202973_x_at",0.9051,-0.1117098,"Not_Significant"
"208310_s_at",0.9051,0.1113994,"Not_Significant"
"213575_at",0.9051,-0.1496735,"Not_Significant"
"216763_at",0.9051,0.2262712,"Not_Significant"
"210415_s_at",0.9051,-0.0949944,"Not_Significant"
"219688_at",0.9051,0.2711579,"Not_Significant"
"221770_at",0.9051,0.1040795,"Not_Significant"
"216408_at",0.9051,0.0850752,"Not_Significant"
"219557_s_at",0.9051,0.1034523,"Not_Significant"
"213497_at",0.9051,0.1501857,"Not_Significant"
"209703_x_at",0.9051,-0.0996695,"Not_Significant"
"219757_s_at",0.9051,-0.1079512,"Not_Significant"
"206199_at",0.9051,0.0797365,"Not_Significant"
"204893_s_at",0.9051,0.1911827,"Not_Significant"
"211336_x_at",0.9051,-0.215797,"Not_Significant"
"209781_s_at",0.9051,-0.1439135,"Not_Significant"
"200790_at",0.9051,-0.1269048,"Not_Significant"
"202518_at",0.9052,0.1512916,"Not_Significant"
"210530_s_at",0.9053,-0.1390899,"Not_Significant"
"216317_x_at",0.9053,-0.2065341,"Not_Significant"
"213632_at",0.9053,0.1069572,"Not_Significant"
"204029_at",0.9054,-0.0948861,"Not_Significant"
"217262_s_at",0.9054,-0.0859246,"Not_Significant"
"212757_s_at",0.9054,0.1449043,"Not_Significant"
"212111_at",0.9055,0.1638437,"Not_Significant"
"207096_at",0.9055,-0.0907231,"Not_Significant"
"37254_at",0.9056,0.0827505,"Not_Significant"
"36994_at",0.9056,0.144896,"Not_Significant"
"213197_at",0.9056,0.2091722,"Not_Significant"
"201854_s_at",0.9056,0.1133044,"Not_Significant"
"201154_x_at",0.9056,0.1577461,"Not_Significant"
"203570_at",0.9056,0.1523543,"Not_Significant"
"213809_x_at",0.9056,0.2062958,"Not_Significant"
"215764_x_at",0.9057,0.1162714,"Not_Significant"
"205962_at",0.9059,-0.1245556,"Not_Significant"
"212871_at",0.9059,0.1068504,"Not_Significant"
"205743_at",0.906,0.1150123,"Not_Significant"
"211215_x_at",0.906,-0.1320173,"Not_Significant"
"215704_at",0.906,0.1674396,"Not_Significant"
"207403_at",0.906,0.0856131,"Not_Significant"
"218353_at",0.906,-0.1389048,"Not_Significant"
"202893_at",0.906,-0.1088862,"Not_Significant"
"203353_s_at",0.906,-0.1171024,"Not_Significant"
"207991_x_at",0.906,0.0799981,"Not_Significant"
"201914_s_at",0.906,0.0942807,"Not_Significant"
"209491_s_at",0.906,-0.1108628,"Not_Significant"
"206650_at",0.906,-0.1092947,"Not_Significant"
"206901_at",0.906,0.09895,"Not_Significant"
"208346_at",0.9061,-0.1193772,"Not_Significant"
"214556_at",0.9061,0.1054292,"Not_Significant"
"211017_s_at",0.9061,-0.1277386,"Not_Significant"
"207842_s_at",0.9062,-0.1646205,"Not_Significant"
"201261_x_at",0.9062,-0.2055244,"Not_Significant"
"202130_at",0.9063,-0.108153,"Not_Significant"
"221840_at",0.9063,0.1121788,"Not_Significant"
"216309_x_at",0.9063,-0.1372174,"Not_Significant"
"216029_at",0.9063,0.084515,"Not_Significant"
"211604_x_at",0.9065,0.1209739,"Not_Significant"
"201554_x_at",0.9066,-0.1536999,"Not_Significant"
"209168_at",0.9066,0.1492501,"Not_Significant"
"211659_at",0.9066,-0.1194636,"Not_Significant"
"218938_at",0.9067,-0.1260517,"Not_Significant"
"216776_at",0.9067,0.1005395,"Not_Significant"
"217439_at",0.9067,-0.151409,"Not_Significant"
"37012_at",0.9067,0.095153,"Not_Significant"
"209172_s_at",0.9068,0.2404015,"Not_Significant"
"202952_s_at",0.9069,0.2165866,"Not_Significant"
"205794_s_at",0.9069,-0.0990321,"Not_Significant"
"220083_x_at",0.9069,0.2596214,"Not_Significant"
"209492_x_at",0.9069,-0.093168,"Not_Significant"
"212890_at",0.9069,-0.1792872,"Not_Significant"
"202415_s_at",0.907,0.1442918,"Not_Significant"
"217075_x_at",0.907,-0.1644954,"Not_Significant"
"201120_s_at",0.907,-0.1013102,"Not_Significant"
"216548_x_at",0.9073,-0.1961171,"Not_Significant"
"216086_at",0.9073,0.0953004,"Not_Significant"
"202468_s_at",0.9074,0.1358811,"Not_Significant"
"216143_at",0.9074,-0.1561094,"Not_Significant"
"211436_at",0.9074,0.1072608,"Not_Significant"
"208806_at",0.9074,-0.1908355,"Not_Significant"
"205967_at",0.9075,0.0934113,"Not_Significant"
"215637_at",0.9076,-0.1449009,"Not_Significant"
"201141_at",0.9077,0.0972288,"Not_Significant"
"219507_at",0.9078,-0.1119633,"Not_Significant"
"209031_at",0.9078,0.2347194,"Not_Significant"
"204136_at",0.9079,-0.1175846,"Not_Significant"
"211038_s_at",0.9079,0.148113,"Not_Significant"
"209733_at",0.9079,-0.2153107,"Not_Significant"
"215026_x_at",0.9079,-0.0951947,"Not_Significant"
"201246_s_at",0.9079,0.1269353,"Not_Significant"
"218169_at",0.9079,-0.0986164,"Not_Significant"
"222189_at",0.9079,-0.1779905,"Not_Significant"
"221026_s_at",0.9079,-0.1987109,"Not_Significant"
"202280_at",0.9079,0.1498322,"Not_Significant"
"215644_at",0.9079,-0.0966862,"Not_Significant"
"208454_s_at",0.9079,-0.0945249,"Not_Significant"
"205698_s_at",0.9079,-0.1466371,"Not_Significant"
"222209_s_at",0.9079,0.2730681,"Not_Significant"
"205329_s_at",0.9082,-0.1389425,"Not_Significant"
"210976_s_at",0.9082,-0.1206056,"Not_Significant"
"200012_x_at",0.9082,-0.109482,"Not_Significant"
"202166_s_at",0.9082,0.1280552,"Not_Significant"
"220860_at",0.9083,0.1181866,"Not_Significant"
"210367_s_at",0.9083,-0.0997934,"Not_Significant"
"208022_s_at",0.9083,-0.1716242,"Not_Significant"
"209296_at",0.9084,-0.1020327,"Not_Significant"
"208235_x_at",0.9084,0.1594908,"Not_Significant"
"219199_at",0.9088,-0.1493546,"Not_Significant"
"203670_at",0.9088,0.1413235,"Not_Significant"
"211998_at",0.9088,0.2642236,"Not_Significant"
"217452_s_at",0.909,0.2458126,"Not_Significant"
