Gene_Id,padj,logFC
239512_at,0.834315,0.0987633
1557560_at,0.834315,0.3560122
241759_at,0.834369,0.2374988
1562776_at,0.83441,-0.2084197
1557007_a_at,0.834435,0.2458385
223042_s_at,0.834467,0.0634614
221014_s_at,0.834467,-0.0870122
211030_s_at,0.834532,0.237821
219917_at,0.834673,0.0868758
230770_at,0.834711,0.1565635
226734_at,0.834711,-0.0581528
218449_at,0.834715,-0.0680614
202083_s_at,0.834715,-0.1228737
238426_at,0.834758,0.2906371
218380_at,0.834758,0.1709804
210319_x_at,0.834758,0.1709416
1569448_at,0.834758,-0.0869912
206270_at,0.834758,-0.1581629
222460_s_at,0.834758,0.0609087
1556195_a_at,0.834758,0.0673529
215247_at,0.834758,-0.2455704
235506_at,0.834758,-0.2565651
1557036_at,0.834877,-0.0792826
243336_at,0.834964,-0.0918434
239469_at,0.834992,-0.0838608
224390_s_at,0.834992,-0.1877806
220027_s_at,0.834992,-0.1154323
1569503_at,0.834992,-0.0879148
1557673_at,0.834992,-0.1199824
1552526_at,0.834992,-0.2421519
200779_at,0.835065,-0.0647426
205599_at,0.835133,0.1947794
228630_at,0.835153,-0.0909047
205720_at,0.835159,0.2697908
215937_at,0.835159,-0.2440309
243421_at,0.835159,-0.3422584
209273_s_at,0.835159,0.0966916
230766_at,0.835185,-0.1360968
223370_at,0.835211,-0.0542566
238365_s_at,0.835211,-0.289802
224024_at,0.835263,-0.095534
1552737_s_at,0.835295,0.230051
238139_at,0.835295,0.1361498
234485_at,0.835295,-0.1119474
224519_at,0.835295,-0.1178856
1553962_s_at,0.835301,0.2341874
1552788_a_at,0.835301,-0.1081251
233718_at,0.835359,0.2777662
223659_at,0.83544,0.2143983
211196_at,0.835458,-0.2447511
1562371_s_at,0.83548,-0.2514116
226349_at,0.835505,0.0864838
222750_s_at,0.835591,-0.1293826
217365_at,0.835598,-0.1982425
241623_at,0.835625,0.1469374
227441_s_at,0.835625,0.3024386
1567913_at,0.835643,0.3902239
233498_at,0.835714,-0.2877335
214472_at,0.835729,0.1375994
227182_at,0.835729,-0.1878827
215072_x_at,0.835729,0.1901804
238926_at,0.835729,-0.2385974
204972_at,0.835729,-0.1537629
241977_s_at,0.835729,-0.195795
231464_at,0.835738,0.2914047
215716_s_at,0.835738,0.0858639
216095_x_at,0.835782,0.0560466
228973_at,0.835782,-0.2869029
1559891_at,0.835795,-0.1242091
231117_at,0.835866,-0.2025422
216273_at,0.835914,0.1718999
1564950_at,0.835977,-0.2459511
211315_s_at,0.835977,-0.177254
227222_at,0.835999,0.1019555
203094_at,0.836063,-0.0908257
232267_at,0.836063,-0.2019387
211038_s_at,0.836203,0.1145094
225902_at,0.836293,0.0665428
231190_at,0.836296,0.2195396
216359_at,0.836311,-0.2848818
209123_at,0.836311,0.0638608
1552777_a_at,0.836326,-0.254633
223277_at,0.836514,0.0505856
207094_at,0.836593,0.2511834
208454_s_at,0.836593,0.1201184
201100_s_at,0.836625,0.0573056
230206_at,0.83663,-0.1049952
1554702_at,0.836655,0.2848022
220917_s_at,0.836655,-0.0823396
233672_s_at,0.836655,0.2055158
1558849_at,0.836655,-0.2345519
220713_at,0.836655,0.147687
231566_at,0.836687,-0.1766978
222491_at,0.836687,0.108331
238616_at,0.836687,-0.0849197
237987_x_at,0.836735,0.3367635
1558469_at,0.836818,-0.082004
240941_at,0.83682,0.0857065
237298_at,0.836868,-0.2486856
202794_at,0.836873,0.0957774
211299_s_at,0.836901,0.2280241
223905_at,0.836903,-0.1638478
223472_at,0.836903,-0.0810774
230546_at,0.836903,0.0769934
225634_at,0.836903,-0.06681
206248_at,0.836903,-0.2421649
225546_at,0.836907,-0.0992745
1555127_at,0.836907,0.2778707
239135_at,0.836907,0.0955808
221397_at,0.836907,-0.224847
232683_s_at,0.836911,-0.090451
229014_at,0.836915,0.1141791
200898_s_at,0.836915,0.0749948
239596_at,0.83693,-0.0757093
227438_at,0.83693,0.1343989
1564323_at,0.83693,-0.2311405
1563079_at,0.836973,-0.2011633
1561691_at,0.836978,0.1433737
206260_at,0.837037,0.2549465
215538_at,0.837038,-0.2676707
241199_x_at,0.837134,-0.2631091
202687_s_at,0.837161,-0.1180904
207986_x_at,0.837161,0.1068606
202349_at,0.837161,0.0636099
1561963_at,0.837161,0.1883718
220697_at,0.837161,0.2851518
212156_at,0.837163,-0.0711781
1565868_at,0.837168,0.142246
209240_at,0.837171,0.0668018
242423_x_at,0.837171,-0.1408914
225484_at,0.837284,0.1163299
1558414_at,0.837284,0.197246
1567623_at,0.837293,-0.2458374
242073_at,0.837346,-0.0905035
226529_at,0.837346,-0.0832418
213730_x_at,0.837346,0.0674553
207592_s_at,0.837346,0.1460483
1562507_at,0.837389,-0.3033012
200084_at,0.837389,0.060656
236273_at,0.837389,-0.1058317
238831_at,0.837389,0.0903371
235464_at,0.837389,-0.0784407
212540_at,0.837389,0.0814685
208257_x_at,0.837389,0.2256526
234418_x_at,0.837389,-0.3096642
230840_at,0.837389,-0.1978424
236112_at,0.837389,0.2344164
205492_s_at,0.837658,-0.1710967
1555565_s_at,0.837681,0.0697711
1566734_at,0.837681,0.1706244
230064_at,0.837683,-0.1328595
218777_at,0.837762,-0.0722642
240224_at,0.837762,-0.1675395
228442_at,0.837762,-0.1215394
227083_at,0.837875,-0.172113
223012_at,0.837947,-0.0803596
237842_at,0.837947,-0.1573158
230511_at,0.837947,0.1265315
244607_at,0.837983,0.0922423
234250_at,0.838024,-0.1996151
205859_at,0.838024,0.1170687
218010_x_at,0.838039,0.1166951
232529_at,0.838051,0.0640809
237864_at,0.838051,-0.0708591
202572_s_at,0.83807,-0.0731683
208613_s_at,0.838085,0.1441687
1552424_at,0.838085,-0.3324722
216750_at,0.838085,-0.1099153
1560434_x_at,0.838085,-0.1731021
207345_at,0.838085,-0.1469569
210953_at,0.838085,-0.200237
230241_at,0.838103,0.0679589
239979_at,0.838103,0.1954093
1558381_a_at,0.838103,-0.0780563
241029_at,0.838103,0.294039
205485_at,0.838103,0.2956651
1553909_x_at,0.838103,-0.1139615
209169_at,0.838174,-0.1764182
233766_at,0.838174,-0.2514593
210858_x_at,0.838174,0.0691638
235933_at,0.838174,-0.1323544
1552320_a_at,0.838174,-0.29928
244169_x_at,0.838174,0.3250147
243731_at,0.838174,0.0895694
241427_x_at,0.838174,0.1892709
202492_at,0.838234,0.0784587
207700_s_at,0.838234,-0.0674025
209014_at,0.838234,0.1007217
226544_x_at,0.838261,-0.047919
222626_at,0.83828,0.0758632
226678_at,0.83828,0.2687892
241769_at,0.838283,-0.0879278
1564911_at,0.838314,-0.147527
211235_s_at,0.838324,-0.1779863
217547_x_at,0.838324,-0.1298779
217018_at,0.838324,-0.2004204
207308_at,0.838403,0.2587724
1558784_at,0.838405,-0.2166482
213182_x_at,0.838416,0.1419626
217167_x_at,0.838416,0.1847685
240079_at,0.838416,0.1549142
244448_at,0.838425,-0.1371269
219504_s_at,0.838498,-0.0944473
206760_s_at,0.838498,0.1235754
1558053_s_at,0.838498,0.1267921
235642_at,0.838498,-0.2577404
1555267_at,0.838521,-0.2530086
1569915_at,0.838521,-0.1636707
209970_x_at,0.838521,-0.1298368
233065_at,0.838521,0.0916317
202890_at,0.838521,-0.1253341
204581_at,0.838545,0.2156957
244252_at,0.838593,0.1726768
204987_at,0.838633,-0.2382062
244155_x_at,0.838633,-0.1947368
236122_at,0.838633,-0.0577136
208473_s_at,0.838633,-0.4808969
1553102_a_at,0.838633,-0.18195
225823_at,0.838633,0.0604437
229247_at,0.838633,0.1551836
228421_s_at,0.838633,0.2244822
215681_at,0.838633,0.2369402
235293_at,0.838655,-0.1067167
244171_at,0.838655,0.103037
208149_x_at,0.838655,0.0775456
1554149_at,0.838655,-0.0524429
204657_s_at,0.838655,0.1915245
240491_at,0.838655,-0.1980829
226971_at,0.838661,0.2648749
223708_at,0.838735,0.2665033
218444_at,0.838756,-0.2395528
1553900_s_at,0.838815,0.2268997
233667_at,0.838868,0.2050005
212708_at,0.838868,0.0846816
228163_at,0.838921,-0.2636868
230059_at,0.839013,-0.2350622
1558369_at,0.839088,0.0695122
1553412_at,0.839149,-0.2365997
201154_x_at,0.839174,0.0473641
215399_s_at,0.839215,-0.0574575
1558544_at,0.839298,-0.1519653
225398_at,0.839298,-0.0796126
241066_at,0.839309,-0.1748734
209279_s_at,0.839339,0.0988382
228898_s_at,0.839339,0.2231549
1553761_at,0.839374,0.1977212
216592_at,0.839374,0.2541308
238680_at,0.839374,-0.2829721
231904_at,0.839387,-0.0650356
220730_at,0.839396,0.1249738
209884_s_at,0.839407,0.0752131
234129_at,0.839427,-0.11141
241420_at,0.839427,-0.2217953
211577_s_at,0.839427,0.275289
216641_s_at,0.839487,0.2100797
1566582_x_at,0.839487,0.2504255
213250_at,0.839491,0.1868404
226656_at,0.839602,0.0932539
237893_at,0.839613,-0.2287899
215762_at,0.839613,-0.1755024
230919_at,0.839614,-0.2605136
224306_at,0.839614,-0.2341141
1564451_at,0.839631,-0.1852213
216052_x_at,0.839633,0.2086056
222391_at,0.839633,0.0708255
202494_at,0.839633,0.0523811
233942_at,0.839633,0.3333762
208587_s_at,0.839633,-0.2489241
234296_s_at,0.839633,-0.3012382
207150_at,0.839633,-0.1839757
234559_at,0.839666,-0.2031341
1562289_at,0.839666,-0.0888884
212716_s_at,0.839666,0.0784525
1560684_x_at,0.839666,-0.358408
222044_at,0.839666,0.1018792
213132_s_at,0.839666,-0.0534842
211360_s_at,0.839666,-0.100697
204583_x_at,0.839699,0.2146946
1557706_at,0.839703,-0.0937642
237331_s_at,0.839753,-0.1472328
221313_at,0.839753,0.1363803
1559439_s_at,0.839753,0.2233936
203623_at,0.839758,-0.0866171
210631_at,0.839768,0.1773053
201469_s_at,0.839789,0.1518834
228228_at,0.839789,-0.1401477
217744_s_at,0.839789,0.1110519
236039_at,0.839812,-0.2661459
232092_at,0.839821,0.0883112
243118_at,0.839821,0.0873978
221088_s_at,0.839913,-0.1736176
206501_x_at,0.839957,-0.1355709
205540_s_at,0.839961,0.0872321
214311_at,0.840091,-0.1117344
1565149_at,0.840146,0.1051
239735_at,0.840146,-0.0831325
213973_at,0.84019,-0.0921379
1559351_at,0.840206,0.2415665
226422_at,0.840226,0.0729454
239628_at,0.840226,-0.1623777
202659_at,0.840234,-0.0977506
1558982_at,0.840238,-0.1180548
1553265_at,0.840245,0.1892169
1564385_at,0.840249,-0.2029052
1564112_at,0.840249,-0.2251332
234429_at,0.840277,-0.2719295
1566518_at,0.840277,-0.120546
202286_s_at,0.840358,-0.232203
220414_at,0.840382,-0.1561041
226102_at,0.840417,0.0603363
1559642_a_at,0.840453,0.2365008
243494_at,0.840491,-0.2282697
214051_at,0.840491,0.0828297
241801_at,0.840573,-0.1188372
219528_s_at,0.840579,0.1013536
205363_at,0.840579,0.3060886
235126_at,0.840579,-0.1286939
205101_at,0.840579,-0.1571764
214691_x_at,0.840592,0.0778611
232192_at,0.840592,-0.2775677
216572_at,0.840625,-0.1942082
1553505_at,0.840682,-0.2412494
210666_at,0.840717,0.1500891
210533_at,0.840717,-0.2614642
216040_x_at,0.840717,-0.1953777
1562010_x_at,0.840726,-0.2944226
1566301_at,0.840726,0.3047473
1569004_at,0.840726,-0.1030806
223478_at,0.840726,0.0688827
1566947_at,0.840748,0.2171985
1569344_a_at,0.840805,0.4191416
1563244_at,0.840805,-0.137813
231063_at,0.840812,-0.3245532
239827_at,0.840812,0.2158437
1553698_a_at,0.840812,-0.1193399
244810_at,0.840867,0.1474209
222332_at,0.84088,-0.1185672
226077_at,0.840912,-0.0739126
201922_at,0.840931,-0.049654
200596_s_at,0.840931,0.0545042
214319_at,0.840931,-0.2480739
209817_at,0.840949,0.0744526
232252_at,0.841004,0.3640715
218601_at,0.841023,0.0666971
222180_at,0.841034,-0.0727275
243724_at,0.841034,0.1178498
1553435_at,0.841034,-0.1812568
215980_s_at,0.841034,-0.1340085
229718_at,0.841073,-0.0875528
237572_at,0.841084,-0.2279014
205541_s_at,0.841119,-0.1523831
1555538_s_at,0.841129,-0.3048914
1558832_at,0.84113,-0.2271815
232920_at,0.84113,0.1420434
1559035_a_at,0.841156,-0.1457367
202538_s_at,0.841156,0.0735778
1554224_at,0.841168,0.2677069
235003_at,0.841236,-0.0685371
229589_x_at,0.841274,-0.0772982
1552836_at,0.841286,-0.1292761
219923_at,0.84131,0.1086877
223543_at,0.84131,-0.1574848
204565_at,0.841356,0.1022894
236113_at,0.841369,0.1488322
1565866_a_at,0.841428,0.235052
1560999_a_at,0.841596,-0.1188023
1560864_at,0.841645,-0.2241921
1558675_s_at,0.841704,0.0481032
1561537_at,0.841748,-0.1524948
215645_at,0.841768,0.0748287
217619_x_at,0.841843,-0.0973404
215467_x_at,0.841843,0.0705788
1553172_at,0.841898,0.0702227
220960_x_at,0.841898,-0.0505783
203503_s_at,0.841902,-0.0840618
240915_at,0.841909,-0.3188655
1564548_at,0.841942,0.2637182
227678_at,0.841954,-0.0514716
213426_s_at,0.841954,-0.2134596
206672_at,0.841954,0.1337985
225357_s_at,0.842031,-0.0935221
216464_x_at,0.842103,-0.2085954
220544_at,0.842104,-0.2444806
218376_s_at,0.842104,-0.0734604
203689_s_at,0.84212,0.0660534
240882_at,0.84212,0.2499459
207432_at,0.84212,-0.2415623
208956_x_at,0.84212,0.0643503
241121_at,0.84212,-0.2424085
240298_at,0.84212,0.1988594
238731_at,0.84212,-0.0926766
223289_s_at,0.84212,0.0539996
1556480_a_at,0.84212,-0.1235644
228016_s_at,0.84212,-0.1741103
217142_at,0.84212,0.1093691
229124_at,0.842131,0.1808201
223077_at,0.842131,0.0559256
243397_at,0.842131,0.1674614
227848_at,0.842134,-0.3116113
224213_at,0.842212,-0.246894
233670_at,0.842226,-0.3258481
244345_at,0.84225,0.3595676
228026_at,0.84225,0.0559696
203647_s_at,0.842288,-0.0893829
1553601_a_at,0.842293,0.2195131
205705_at,0.842332,0.1535248
204815_s_at,0.842332,0.2101349
226427_s_at,0.842389,-0.2221514
225892_at,0.842433,0.0520482
238305_at,0.842452,0.1871473
229291_at,0.842452,-0.1953748
228901_at,0.842452,0.2054299
239667_at,0.842465,0.1988935
1570425_s_at,0.842471,-0.1937064
1566703_at,0.842471,0.231094
1553635_s_at,0.842637,-0.0763546
227277_at,0.842667,0.0504983
236410_x_at,0.842723,-0.1677983
226029_at,0.84273,0.1321161
216405_at,0.84273,-0.2398331
1557131_at,0.84273,-0.2231748
1558537_x_at,0.84273,-0.2715612
233886_at,0.842814,0.2539685
209761_s_at,0.842867,0.0833219
234330_at,0.842867,0.108361
226935_s_at,0.842899,-0.0948455
234373_x_at,0.842901,-0.2061284
212671_s_at,0.842914,0.2495897
218416_s_at,0.842952,0.16534
217864_s_at,0.842963,-0.0538589
217571_at,0.842963,0.3321857
225388_at,0.842963,-0.1451926
230599_at,0.842963,-0.0988642
235749_at,0.842979,-0.110309
227808_at,0.842981,-0.0994529
235641_at,0.843008,-0.2858614
203831_at,0.843034,-0.0565982
224347_x_at,0.843044,0.0645645
217830_s_at,0.843044,-0.0731649
61732_r_at,0.843055,-0.0921048
230597_at,0.843094,-0.2118218
240532_at,0.843107,-0.2066474
243844_at,0.843107,0.3105953
209879_at,0.843107,-0.073776
241058_at,0.843107,-0.237649
238207_at,0.843112,-0.0766503
1565843_s_at,0.843133,0.1785522
242758_x_at,0.843133,0.1816883
213806_at,0.843133,0.1833326
233722_at,0.843133,-0.1769517
216117_at,0.843133,-0.2695896
243036_at,0.843133,-0.1776964
238120_at,0.843226,-0.2409243
220927_s_at,0.843226,-0.2767615
222933_at,0.843226,0.197707
237506_at,0.843324,0.1431577
1553565_s_at,0.843326,-0.2410912
1553471_at,0.843357,-0.2284001
1555195_at,0.843357,0.2169254
214880_x_at,0.843357,0.0698439
236995_x_at,0.843372,-0.0880751
220985_s_at,0.843489,-0.0641788
201312_s_at,0.84351,-0.0997186
239192_at,0.84351,0.2038882
234292_s_at,0.84351,0.2575073
217652_at,0.84351,0.26924
205689_at,0.84351,-0.1846974
1564072_at,0.84351,-0.2056319
1556855_a_at,0.84351,-0.2453088
204453_at,0.84351,0.0595371
201015_s_at,0.84351,0.1246882
202374_s_at,0.843511,-0.0629474
209184_s_at,0.843526,-0.1471539
220879_at,0.843542,0.1910668
223147_s_at,0.843562,0.0738781
243916_x_at,0.843589,0.0625489
214389_at,0.843605,0.201862
207665_at,0.843665,-0.1300027
213970_at,0.843665,0.0783679
49051_g_at,0.843722,0.2174862
213126_at,0.843722,-0.0699532
212079_s_at,0.843752,-0.0822442
206646_at,0.843788,-0.2378884
1564603_at,0.843788,0.1926748
1553905_at,0.843788,0.2365146
229654_at,0.843788,-0.1275044
212627_s_at,0.843788,0.0797038
212684_at,0.843788,-0.0686739
213161_at,0.84381,-0.0682835
239316_at,0.84381,-0.0814136
217362_x_at,0.84381,-0.1947457
238544_at,0.84381,-0.2632614
233153_at,0.84381,-0.2264108
208533_at,0.84381,-0.16129
211414_at,0.84381,0.1021998
226045_at,0.84381,-0.0781539
220473_s_at,0.84381,-0.2209184
222879_s_at,0.84381,-0.097338
230964_at,0.84382,-0.4234719
203548_s_at,0.84382,-0.1161233
236386_at,0.843828,0.1082979
222917_s_at,0.843828,-0.1566683
239591_at,0.843828,-0.1638101
212191_x_at,0.843828,-0.0478628
206697_s_at,0.84387,0.2223885
226400_at,0.843897,-0.0523934
1554273_a_at,0.843925,-0.0947075
241008_at,0.843925,0.1657282
238188_at,0.843925,0.2360437
221106_at,0.843988,-0.2447143
244204_at,0.844034,0.1094199
224303_x_at,0.844089,-0.0657561
224122_at,0.844161,-0.2097621
1566832_at,0.844165,-0.2507093
244505_at,0.844218,-0.2094586
242990_at,0.844251,0.1399589
219667_s_at,0.844273,-0.3419953
210267_at,0.844289,-0.2096008
244514_at,0.844289,0.1455338
207946_at,0.844289,-0.1881952
214758_at,0.844289,-0.1221207
234338_s_at,0.844289,-0.0827517
205034_at,0.844289,0.154772
1552760_at,0.844289,-0.1803672
207129_at,0.844289,-0.188309
221576_at,0.844289,-0.2112149
1570100_at,0.84431,-0.2400134
239567_at,0.844344,-0.1348287
233416_at,0.844344,0.2157465
222346_at,0.844347,-0.2427656
241816_at,0.844461,0.0564686
1554405_a_at,0.844477,0.2230084
64408_s_at,0.844477,0.2026475
230475_at,0.844477,-0.1376397
228321_s_at,0.844485,-0.2227932
1565684_at,0.844485,0.1249276
224472_x_at,0.844496,0.1024005
1562381_at,0.844496,-0.3399506
223766_at,0.844496,-0.0684729
215045_at,0.844608,-0.1743917
1561868_at,0.844608,0.2130935
1569128_at,0.844625,-0.0873082
211503_s_at,0.84464,-0.0617519
204542_at,0.844643,-0.1707775
230389_at,0.844643,-0.1470316
1559711_at,0.844643,-0.1617965
1558785_a_at,0.844643,-0.1115983
208883_at,0.844698,-0.0711328
222089_s_at,0.844698,0.2148737
1555270_a_at,0.844713,0.1974016
230843_at,0.844713,-0.083116
230201_at,0.844713,0.1023279
232381_s_at,0.8449,-0.1068992
213499_at,0.844905,-0.0870612
240429_at,0.844905,0.1013014
216309_x_at,0.845171,-0.0669771
223641_at,0.845171,0.0822311
201819_at,0.845171,0.1113714
213978_at,0.845171,-0.2017782
1556580_a_at,0.845171,-0.1512654
1560656_at,0.845171,0.1414082
1562836_at,0.845204,0.0838897
206848_at,0.845204,-0.0660915
1568655_a_at,0.84521,-0.1928981
214398_s_at,0.845221,0.0707372
205189_s_at,0.845266,-0.0763008
220404_at,0.845266,-0.2050119
218583_s_at,0.845266,0.0521199
221920_s_at,0.845266,-0.110013
1553156_at,0.845267,0.2272436
223275_at,0.845288,-0.1014043
211295_x_at,0.845325,0.1531596
1553526_at,0.845325,-0.2526892
243067_at,0.84533,0.0712282
229895_s_at,0.845367,-0.1013673
234898_at,0.845367,-0.2532131
1555871_at,0.845381,0.2365692
209180_at,0.845382,-0.0669037
219690_at,0.845517,0.1093443
242616_at,0.845572,-0.1036695
234248_at,0.845572,-0.2736656
237692_at,0.845572,-0.2815699
243651_at,0.845603,0.1741623
222252_x_at,0.845603,0.0921966
208705_s_at,0.845603,-0.0500794
220132_s_at,0.845603,0.1282042
234836_at,0.845738,0.2015927
203399_x_at,0.845742,0.1779927
1558792_x_at,0.845776,-0.0573245
228618_at,0.845776,-0.0817073
211772_x_at,0.845857,-0.2775055
1560926_at,0.845857,0.0576573
212213_x_at,0.845857,0.0715561
233837_at,0.845857,-0.2188811
209541_at,0.845857,0.1953528
242301_at,0.845929,-0.2291051
211589_at,0.845991,-0.2610214
1555734_x_at,0.845991,-0.0922109
1569263_at,0.845991,0.2733308
238180_at,0.845996,-0.2208492
224931_at,0.846002,-0.0602591
1556244_s_at,0.84601,-0.1381067
227673_at,0.84608,0.203357
1554903_at,0.84608,-0.2324851
1564460_at,0.846093,0.161249
207289_at,0.846099,0.2391614
230811_at,0.846099,0.1237991
222240_s_at,0.846125,-0.23538
1568702_a_at,0.846133,-0.07831
220183_s_at,0.846134,-0.1075036
1565034_s_at,0.846271,-0.3445982
40489_at,0.846271,-0.1219097
213775_x_at,0.846271,0.0478142
1556009_at,0.846271,-0.0734466
217989_at,0.846271,-0.1133182
218249_at,0.8463,0.0740607
81737_at,0.846344,0.0956512
243325_at,0.846352,-0.1654651
233517_s_at,0.846358,-0.1693386
1566106_at,0.846409,-0.1723159
220217_x_at,0.846461,-0.148373
227279_at,0.846461,0.1128902
200024_at,0.846461,0.0437284
239780_at,0.84652,0.0831183
1553327_a_at,0.84652,0.2335843
1560144_at,0.84652,-0.2536625
211823_s_at,0.846537,-0.2139549
1554608_at,0.846564,-0.0947464
227858_at,0.846564,-0.076506
227400_at,0.846564,-0.1280081
239134_at,0.846604,-0.1081215
1569257_at,0.846604,-0.1016772
212313_at,0.846608,-0.0606786
218518_at,0.846619,0.0763895
223355_at,0.846655,-0.076055
1554886_a_at,0.846655,-0.2852661
201284_s_at,0.846655,-0.0714117
1561064_a_at,0.846679,0.2478837
1563797_at,0.846745,0.2102593
204597_x_at,0.846772,-0.1316165
218558_s_at,0.846772,-0.0755516
239436_at,0.846772,-0.1335197
1558430_at,0.846829,0.1600399
1556520_at,0.84687,-0.1300268
207784_at,0.846874,-0.2020984
207114_at,0.846874,0.1086968
235399_at,0.846874,0.0787015
1564937_at,0.846909,0.2130072
232236_at,0.846909,0.1761451
234183_at,0.846929,-0.2137282
234207_at,0.846929,0.1164327
241091_at,0.846956,0.0752408
233287_at,0.847007,-0.1229122
232088_x_at,0.847023,0.0973529
46323_at,0.847084,0.0985311
220353_at,0.847084,0.1712634
237032_x_at,0.847084,-0.117148
1561504_s_at,0.847164,-0.2931704
233345_at,0.847175,-0.2031497
226411_at,0.847207,0.2000953
208658_at,0.847207,-0.1116743
238712_at,0.847207,-0.1459426
210019_at,0.847207,-0.2266447
231714_s_at,0.84722,0.0686067
211210_x_at,0.847351,-0.09866
211923_s_at,0.847446,0.2998117
202786_at,0.847446,0.0963927
1566869_at,0.847456,0.3653473
226478_at,0.847456,0.1171333
222645_s_at,0.847456,0.074825
206643_at,0.847517,-0.0961921
231314_at,0.847533,-0.2266888
1561218_s_at,0.847533,-0.1333955
244211_at,0.847533,-0.2748636
223471_at,0.847576,0.1298523
207226_at,0.847585,0.1948571
1562071_at,0.847684,-0.2581348
202147_s_at,0.847684,0.0724899
236282_at,0.847686,-0.0798418
1564039_at,0.847772,0.2284124
225312_at,0.847772,0.0502754
229455_at,0.847852,-0.0975666
244369_at,0.847852,0.151
1554341_a_at,0.847852,-0.0981816
221368_at,0.847852,-0.2127256
1559034_at,0.847852,0.2160675
214912_at,0.847854,-0.1438455
236647_at,0.847869,-0.1954071
216410_at,0.847878,-0.2258099
225931_s_at,0.848043,0.1047448
219384_s_at,0.848101,0.0434473
241657_at,0.848125,-0.2462025
202767_at,0.848168,-0.0624942
213236_at,0.848168,-0.0615104
227016_at,0.848179,-0.0602917
202029_x_at,0.848179,0.0408648
237960_at,0.848259,-0.2531002
242348_at,0.848398,0.2309966
207505_at,0.848422,-0.159871
1554539_a_at,0.848476,-0.1595541
213471_at,0.848557,-0.0865663
1553107_s_at,0.848557,-0.0794532
206814_at,0.848571,0.1620502
222029_x_at,0.848571,0.0653005
232729_at,0.848604,0.1627477
233545_at,0.848604,0.2696994
207361_at,0.848604,-0.0799169
1553677_a_at,0.848604,-0.0809538
205445_at,0.848604,-0.1672772
211466_at,0.848604,0.118077
1557774_at,0.848604,0.2033968
241278_at,0.848604,-0.2871324
230127_at,0.848702,0.1803746
220836_at,0.848721,0.2092884
201437_s_at,0.848721,0.0632679
234906_at,0.848721,-0.0783471
228947_x_at,0.848721,-0.152276
203526_s_at,0.848721,-0.0841147
201168_x_at,0.848721,0.07244
243173_at,0.848721,-0.2184217
206846_s_at,0.848721,-0.0633277
241587_at,0.848728,-0.2364485
207264_at,0.848738,0.1274997
1555317_at,0.848744,-0.1359431
1559083_x_at,0.848756,-0.1728884
234794_at,0.848835,0.2169301
1556003_a_at,0.84886,-0.2171802
208865_at,0.848942,-0.0538801
204022_at,0.848965,-0.0569842
1569785_at,0.848965,-0.220004
204996_s_at,0.848997,0.173096
220872_at,0.848997,-0.2583214
201788_at,0.849001,0.0595163
211452_x_at,0.849001,-0.0458772
208356_x_at,0.849001,-0.1610742
1563498_s_at,0.849021,0.1183801
1555870_at,0.849021,0.1011358
202221_s_at,0.849021,0.1025871
228868_x_at,0.849023,0.145391
227552_at,0.849081,0.2163526
229260_at,0.849108,-0.1214795
228728_at,0.849121,-0.144058
1569659_at,0.84917,-0.1839326
242539_at,0.849176,0.0908718
226782_at,0.849176,0.0650322
1552940_at,0.849176,0.1219528
206727_at,0.849258,0.2138546
234147_at,0.849258,-0.2210766
239258_at,0.849258,-0.0969428
224562_at,0.849263,0.0623794
215766_at,0.849299,-0.0522655
1566242_at,0.849299,0.185868
231002_s_at,0.849302,-0.0717534
243531_at,0.849303,-0.1751532
210584_s_at,0.849341,0.14735
237907_at,0.849354,-0.2039468
219680_at,0.849354,-0.0737029
204401_at,0.849354,-0.1830041
234501_x_at,0.849358,-0.1854575
228230_at,0.849427,-0.139149
237956_s_at,0.849427,0.2749125
214764_at,0.849503,0.0792241
1553995_a_at,0.849503,-0.1979235
1570165_at,0.849556,0.1059805
1552690_a_at,0.849556,0.2510108
202462_s_at,0.849575,0.0493958
1566079_at,0.849577,0.0893506
209242_at,0.849598,0.1713861
217897_at,0.849598,0.1247525
201187_s_at,0.84962,-0.2055387
1563104_at,0.84966,-0.1012878
237718_at,0.84966,-0.2238144
208552_at,0.849664,-0.257977
225849_s_at,0.849665,0.0678005
223645_s_at,0.849665,-0.37819
222553_x_at,0.849716,-0.0692152
231292_at,0.849764,-0.0999557
213063_at,0.849831,0.0557447
210287_s_at,0.849848,-0.1685419
1557031_at,0.849935,-0.2127447
203360_s_at,0.849976,0.0705728
244634_at,0.849976,0.2275072
238741_at,0.849976,0.1925888
1557046_x_at,0.849983,0.2165186
206156_at,0.849983,0.3212304
231019_x_at,0.850002,0.0848344
236903_at,0.850002,0.1560433
224964_s_at,0.850002,-0.1080856
209615_s_at,0.850058,-0.0855386
237592_at,0.850061,-0.2594105
224187_x_at,0.85008,0.0518582
242244_at,0.85008,-0.1057976
243942_at,0.850103,0.255055
207881_at,0.85016,-0.2117092
244601_at,0.850226,-0.2727776
1554220_a_at,0.850226,-0.1644855
1560486_at,0.850226,-0.0997457
237872_at,0.850226,0.1963639
238335_at,0.850288,-0.0742711
236950_s_at,0.850362,-0.2535922
219770_at,0.850362,-0.0748805
236664_at,0.85038,-0.1108491
1558124_at,0.850421,0.259108
206733_at,0.850508,-0.0816344
209910_at,0.850508,-0.0895764
1559388_a_at,0.850553,-0.1453471
234347_s_at,0.850553,0.0776795
