Gene_Id,padj,logFC
221575_at,0.9219,-0.0742541
205661_s_at,0.922,-0.0907421
208498_s_at,0.922,-0.2726664
202079_s_at,0.922,-0.1392553
221443_x_at,0.922,0.1232647
219125_s_at,0.922,0.0967157
201505_at,0.922,0.1317196
216358_at,0.922,0.2315345
220785_at,0.922,0.0975311
217980_s_at,0.9221,0.1124923
219796_s_at,0.9223,-0.0854311
203470_s_at,0.9223,-0.1428393
213543_at,0.9224,0.0927409
214215_s_at,0.9224,0.1232533
200999_s_at,0.9224,-0.0880302
203889_at,0.9224,-0.1497876
220489_s_at,0.9224,0.1213208
205294_at,0.9224,0.1126746
87100_at,0.9224,-0.1044334
221319_at,0.9224,-0.1977307
213978_at,0.9224,0.0929862
222328_x_at,0.9224,0.1137026
202757_at,0.9224,-0.1650024
213112_s_at,0.9224,0.0976514
215084_s_at,0.9224,0.1045543
216248_s_at,0.9224,-0.1054521
215172_at,0.9224,-0.1324346
219399_at,0.9224,-0.1082857
217623_at,0.9224,-0.1096932
204454_at,0.9224,-0.0881406
41386_i_at,0.9224,0.1521778
206826_at,0.9224,-0.076878
215868_x_at,0.9224,-0.0866633
207990_x_at,0.9224,-0.0967394
211631_x_at,0.9224,-0.1554222
207012_at,0.9227,-0.0716612
205740_s_at,0.9227,-0.2192913
207091_at,0.9228,0.1021474
205218_at,0.9229,0.0858149
220319_s_at,0.9229,0.1201212
203895_at,0.923,-0.0904024
214595_at,0.923,-0.1263368
201444_s_at,0.923,0.2026161
217758_s_at,0.923,0.0981087
203349_s_at,0.923,0.1133142
204619_s_at,0.923,-0.1517092
222075_s_at,0.923,-0.1360297
220700_at,0.923,0.3108531
215782_at,0.923,0.1323703
201865_x_at,0.923,0.0835187
202971_s_at,0.923,0.1409509
222226_at,0.923,0.2121368
201346_at,0.923,-0.0994124
221888_at,0.923,-0.0939776
201344_at,0.923,-0.0660354
207816_at,0.9231,-0.0788516
214716_at,0.9232,0.0966582
217323_at,0.9232,-0.1523989
202070_s_at,0.9233,-0.0803025
203486_s_at,0.9233,0.0941544
204210_s_at,0.9233,-0.1222704
AFFX-r2-Ec-bioB-M_at,0.9234,0.1769661
207869_s_at,0.9234,0.0687671
212008_at,0.9234,-0.1241404
38157_at,0.9234,0.0848787
204711_at,0.9234,-0.1313444
45653_at,0.9235,-0.0747298
207920_x_at,0.9235,0.1128397
209166_s_at,0.9235,0.1253618
219564_at,0.9235,-0.0915007
206332_s_at,0.9235,-0.1466727
220207_at,0.9235,-0.1092906
207780_at,0.9235,0.098902
220123_at,0.9235,0.1397171
214196_s_at,0.9235,0.169346
218895_at,0.9235,-0.0912214
210773_s_at,0.9235,0.1021736
78495_at,0.9235,-0.1229845
211890_x_at,0.9235,-0.1417864
218096_at,0.9236,0.1803355
210147_at,0.9237,-0.0887139
201353_s_at,0.9237,0.0836151
216032_s_at,0.9237,-0.0700599
208162_s_at,0.9238,-0.0818122
220450_at,0.9238,-0.1419015
215538_at,0.9238,0.1171493
201604_s_at,0.924,0.1546439
209314_s_at,0.924,-0.1066332
216147_at,0.924,0.1695869
217835_x_at,0.924,-0.0742543
202942_at,0.924,-0.2582458
211621_at,0.924,0.0738837
204776_at,0.924,-0.1496213
219221_at,0.9241,-0.1405496
38149_at,0.9242,-0.1181431
213130_at,0.9242,0.1796284
214812_s_at,0.9242,0.1275788
206533_at,0.9242,-0.0827755
203219_s_at,0.9242,-0.089105
218099_at,0.9242,-0.1371224
208468_at,0.9242,0.1516822
210142_x_at,0.9243,-0.1622976
201524_x_at,0.9243,-0.1502095
221011_s_at,0.9243,0.0889878
219987_at,0.9243,0.1001211
209904_at,0.9243,-0.1306027
205227_at,0.9243,-0.1136805
216746_at,0.9243,-0.2317912
211355_x_at,0.9243,-0.1430882
200764_s_at,0.9243,0.1601845
210420_at,0.9243,-0.1122639
208982_at,0.9243,-0.1039921
219918_s_at,0.9243,-0.1099733
209455_at,0.9243,-0.1152127
216823_at,0.9243,0.1435976
216633_s_at,0.9243,-0.1319292
220333_at,0.9243,-0.0927804
202052_s_at,0.9243,0.1257272
213476_x_at,0.9243,0.1074831
213283_s_at,0.9244,-0.0856342
202552_s_at,0.9244,0.0820386
216975_x_at,0.9245,-0.1048099
214827_at,0.9246,0.1172585
215801_at,0.9247,-0.0752711
214130_s_at,0.9247,-0.1241578
204865_at,0.9247,-0.2784916
205160_at,0.9247,0.0996998
213179_at,0.9247,-0.0954491
220685_at,0.9247,-0.2004379
205068_s_at,0.9247,0.1305977
221281_at,0.9247,0.1006032
211913_s_at,0.9247,0.0997346
213212_x_at,0.9247,0.2449919
211435_at,0.9247,-0.0750009
213599_at,0.9249,0.0808454
218368_s_at,0.9249,0.1287486
218455_at,0.9249,0.0896403
220239_at,0.9249,0.0725502
204249_s_at,0.925,-0.0967523
218001_at,0.925,0.1259947
216786_at,0.9251,0.1059184
206615_s_at,0.9251,-0.0987016
219360_s_at,0.9251,-0.1753138
203333_at,0.9252,0.1022471
218600_at,0.9252,-0.1125996
212711_at,0.9252,0.2075377
221379_at,0.9254,-0.1194446
203575_at,0.9254,-0.111793
201266_at,0.9254,-0.1416293
220542_s_at,0.9254,-0.1280466
221079_s_at,0.9254,0.1885701
212286_at,0.9254,0.0855767
214730_s_at,0.9254,0.0694333
217706_at,0.9254,0.0862178
220260_at,0.9255,0.092916
217135_x_at,0.9255,0.1223046
213895_at,0.9255,-0.1592999
204916_at,0.9255,0.0745308
204082_at,0.9255,0.0722117
206917_at,0.9255,-0.1000775
215674_at,0.9255,-0.1211118
208317_at,0.9255,-0.088685
205283_at,0.9257,0.1032325
216595_at,0.9257,-0.1745394
202665_s_at,0.9257,-0.1208749
218088_s_at,0.9258,-0.0853755
212772_s_at,0.9258,0.0672466
202662_s_at,0.9258,0.0722288
221150_at,0.9258,0.0795048
31835_at,0.9258,0.1381489
213037_x_at,0.9258,-0.0741784
211233_x_at,0.9258,-0.1184087
222242_s_at,0.926,-0.148063
210186_s_at,0.9261,-0.209774
213673_x_at,0.9261,0.1303756
217958_at,0.9261,0.0825292
201903_at,0.9261,-0.1139475
203437_at,0.9261,0.0856587
217463_s_at,0.9261,-0.117276
213656_s_at,0.9261,0.0775937
216265_x_at,0.9261,-0.1815717
214994_at,0.9261,0.0951156
205973_at,0.9261,-0.1000917
203341_at,0.9261,0.1053211
206906_at,0.9261,-0.1359664
202726_at,0.9261,0.1730768
212180_at,0.9262,0.1018874
210072_at,0.9264,0.1376975
205638_at,0.9264,-0.1130612
217795_s_at,0.9264,-0.1247263
220597_s_at,0.9264,-0.0913862
210025_s_at,0.9264,0.1431507
210627_s_at,0.9265,0.0840002
214526_x_at,0.9265,-0.0972698
213595_s_at,0.9265,-0.1348432
217596_at,0.9265,0.0730859
200987_x_at,0.9265,-0.0865327
218691_s_at,0.9265,0.147645
216304_x_at,0.9265,0.1147027
221065_s_at,0.9265,0.130087
216999_at,0.9265,-0.1544939
217984_at,0.9265,0.1326951
209960_at,0.9265,0.1588227
211557_x_at,0.9265,0.092837
204855_at,0.9265,0.1589065
221730_at,0.9266,-0.177813
209207_s_at,0.9269,-0.104915
213053_at,0.9269,0.1483552
219546_at,0.9269,0.0807527
201009_s_at,0.9269,-0.1028442
217301_x_at,0.9269,0.0920453
221408_x_at,0.9271,0.1057994
202338_at,0.9271,0.1612536
218250_s_at,0.9271,0.1013177
222183_x_at,0.9271,-0.0723135
210990_s_at,0.9271,-0.0785561
208010_s_at,0.9271,-0.1489274
204220_at,0.9271,-0.1267076
210650_s_at,0.9272,-0.087805
203752_s_at,0.9272,0.1045112
217247_at,0.9272,-0.1414866
219911_s_at,0.9272,-0.0897358
215439_x_at,0.9272,-0.1997262
220460_at,0.9272,-0.0774278
205963_s_at,0.9272,-0.0917523
207988_s_at,0.9272,0.0820105
215579_at,0.9272,-0.0971515
210451_at,0.9272,0.0923856
212955_s_at,0.9272,-0.2063387
216817_s_at,0.9272,-0.0845693
219475_at,0.9272,0.1595595
221902_at,0.9272,0.1016955
217769_s_at,0.9272,0.0925054
204659_s_at,0.9272,0.1165483
211547_s_at,0.9272,-0.1636918
214427_at,0.9272,-0.0786837
220340_at,0.9272,0.0985775
207240_s_at,0.9272,-0.1242409
214248_s_at,0.9272,0.1315478
201521_s_at,0.9272,0.1312405
206735_at,0.9272,0.0760782
208245_at,0.9272,0.0846416
207409_at,0.9272,-0.110073
215197_at,0.9272,-0.1541844
203043_at,0.9272,-0.1095097
219100_at,0.9272,-0.0920918
205198_s_at,0.9272,0.0650011
220923_s_at,0.9272,-0.0794561
213590_at,0.9272,0.0740879
217086_at,0.9272,-0.1213468
207564_x_at,0.9272,0.0780586
216754_at,0.9272,0.0996498
208119_s_at,0.9272,0.1010444
205500_at,0.9272,0.1386008
207284_s_at,0.9272,0.124645
215545_at,0.9272,0.1499076
221955_at,0.9272,-0.0995493
207812_s_at,0.9272,0.154009
207552_at,0.9272,-0.084339
206556_at,0.9272,-0.1026677
213532_at,0.9272,-0.1729231
213237_at,0.9272,0.0859668
200055_at,0.9273,0.1332017
218621_at,0.9273,-0.083495
204922_at,0.9273,0.1527136
217408_at,0.9273,0.0781361
202682_s_at,0.9273,0.0880215
218052_s_at,0.9273,-0.0639447
211212_s_at,0.9273,0.1414431
207312_at,0.9273,0.1292733
205039_s_at,0.9273,-0.1635216
221179_at,0.9273,-0.1327504
221044_s_at,0.9274,-0.0748569
205345_at,0.9274,0.0837497
201386_s_at,0.9274,-0.0726948
214702_at,0.9274,-0.1492255
211727_s_at,0.9274,0.0899811
221507_at,0.9274,0.1333575
205368_at,0.9275,0.0861501
204080_at,0.9275,0.0618692
214147_at,0.9275,-0.0938271
219444_at,0.9275,0.0819332
219003_s_at,0.9275,0.1514059
218497_s_at,0.9276,-0.137577
213057_at,0.9276,0.1159026
214368_at,0.9278,-0.1440872
206968_s_at,0.9278,0.065442
209672_s_at,0.9279,0.1266441
208176_at,0.9279,-0.1266981
207729_at,0.9279,-0.134016
206262_at,0.9279,0.0970056
215127_s_at,0.928,0.1197399
216164_at,0.928,-0.1837708
35201_at,0.928,-0.0686282
221516_s_at,0.928,-0.0785535
211382_s_at,0.928,0.1856082
201368_at,0.928,0.1448223
202466_at,0.9281,0.0671788
205237_at,0.9281,0.1565899
210538_s_at,0.9282,0.0833943
210839_s_at,0.9282,-0.0775905
221092_at,0.9282,0.1123068
221669_s_at,0.9282,-0.1238201
203151_at,0.9282,-0.0892559
207574_s_at,0.9282,-0.2568253
204321_at,0.9282,-0.1030129
221662_s_at,0.9283,-0.1374448
205979_at,0.9283,0.0931604
207505_at,0.9283,-0.0932381
216378_at,0.9284,0.0860488
202260_s_at,0.9284,-0.1176785
211960_s_at,0.9284,0.1287071
218347_at,0.9287,-0.0866189
215907_at,0.9287,0.1063407
216797_at,0.9287,0.0893482
219541_at,0.9287,-0.1235151
215412_x_at,0.9288,0.092317
203820_s_at,0.9289,0.0664121
217721_at,0.9289,0.1009016
201333_s_at,0.9289,-0.0952823
220628_s_at,0.9289,-0.1499073
206684_s_at,0.9289,-0.0605349
204152_s_at,0.9289,0.184449
218530_at,0.929,0.0907367
217738_at,0.929,0.0811462
209773_s_at,0.929,-0.0982578
207666_x_at,0.9291,0.0934676
205652_s_at,0.9292,0.0952704
216120_s_at,0.9292,0.0944558
209017_s_at,0.9293,0.1564661
210514_x_at,0.9293,-0.1304453
215129_at,0.9293,-0.1076538
218316_at,0.9293,-0.0871108
201725_at,0.9293,-0.0759743
220187_at,0.9293,0.1926571
212640_at,0.9293,0.1085489
212378_at,0.9293,0.0953433
220742_s_at,0.9293,-0.068152
216091_s_at,0.9293,0.0681923
209732_at,0.9293,-0.0942431
204582_s_at,0.9293,0.0631466
207326_at,0.9293,-0.1334632
204382_at,0.9293,0.1201599
212478_at,0.9293,-0.0696057
204171_at,0.9293,-0.1988491
213122_at,0.9293,-0.0812083
221035_s_at,0.9293,0.0706111
202582_s_at,0.9293,0.063085
215260_s_at,0.9293,0.0935544
222353_at,0.9293,0.1333574
206700_s_at,0.9293,0.0935
207194_s_at,0.9293,0.1732709
208756_at,0.9293,0.1265885
215120_s_at,0.9293,-0.1547656
202463_s_at,0.9293,-0.0777104
217138_x_at,0.9293,0.1211016
1494_f_at,0.9293,-0.1322342
213218_at,0.9293,-0.1158009
203852_s_at,0.9293,-0.0873947
202061_s_at,0.9293,-0.0704601
37793_r_at,0.9293,-0.0638639
216533_at,0.9293,-0.1810375
222314_x_at,0.9293,-0.089734
203473_at,0.9293,0.1249214
218921_at,0.9293,-0.1392265
208924_at,0.9293,0.072198
203469_s_at,0.9293,-0.1007284
211754_s_at,0.9293,0.0702104
209617_s_at,0.9293,-0.0990025
213358_at,0.9293,-0.0874799
208082_x_at,0.9293,0.0773726
202581_at,0.9293,0.1064372
221201_s_at,0.9293,0.0583379
203696_s_at,0.9293,0.107529
209365_s_at,0.9294,-0.0865467
214844_s_at,0.9294,-0.063506
217313_at,0.9294,0.1254704
201309_x_at,0.9294,0.1062633
214566_at,0.9294,0.1133302
219656_at,0.9294,0.1567718
210858_x_at,0.9294,0.0923212
206626_x_at,0.9295,-0.1704649
202296_s_at,0.9295,-0.0598022
207894_s_at,0.9295,-0.1067569
217060_at,0.9295,-0.1382492
205667_at,0.9295,-0.0984845
210780_at,0.9295,0.1152965
214587_at,0.9295,-0.1517456
201480_s_at,0.9296,0.1246217
209410_s_at,0.9296,0.1207021
206769_at,0.9296,0.0963392
202170_s_at,0.9297,-0.0903834
214553_s_at,0.9298,0.1088089
218076_s_at,0.9298,-0.114781
205720_at,0.9299,0.1196971
211590_x_at,0.9299,-0.0929379
217705_at,0.9299,0.1766024
219186_at,0.9299,-0.1589879
212327_at,0.9299,0.0859541
212089_at,0.9299,0.0666826
201178_at,0.93,0.058914
214162_at,0.9302,-0.1928285
217884_at,0.9302,-0.0612665
206133_at,0.9303,0.0686531
201958_s_at,0.9303,-0.1380085
221724_s_at,0.9303,-0.0802217
204573_at,0.9303,0.1072413
214993_at,0.9303,-0.075131
214581_x_at,0.9303,0.1225536
219084_at,0.9303,-0.1281112
213750_at,0.9303,0.1804218
209594_x_at,0.9303,-0.0771028
202042_at,0.9303,0.1052237
215689_s_at,0.9303,-0.0601225
215147_at,0.9303,-0.1072358
206184_at,0.9303,-0.0740393
222331_at,0.9303,-0.092428
220843_s_at,0.9303,-0.1088806
204176_at,0.9303,-0.0734736
201382_at,0.9303,-0.1064393
210778_s_at,0.9303,-0.0984885
217114_at,0.9303,0.0871634
207633_s_at,0.9303,0.11123
213469_at,0.9303,0.2406018
222176_at,0.9303,0.0675107
201063_at,0.9304,-0.0865524
214384_s_at,0.9306,0.1392252
208547_at,0.9306,0.0753184
207751_at,0.9306,-0.0812168
218461_at,0.9306,-0.1706434
216807_at,0.9307,0.0677534
201430_s_at,0.9307,0.0710734
208312_s_at,0.9308,-0.1586482
217742_s_at,0.9308,0.07145
207582_at,0.9308,0.1892036
204606_at,0.9308,-0.0793471
207710_at,0.9309,-0.1288611
209821_at,0.9312,-0.1973393
201680_x_at,0.9312,0.0643236
211701_s_at,0.9315,-0.1553687
212294_at,0.9315,-0.0728205
214756_x_at,0.9315,0.0778036
214637_at,0.9315,0.1759893
213954_at,0.9315,0.087529
200770_s_at,0.9315,-0.0957886
200748_s_at,0.9315,0.0818293
202714_s_at,0.9315,-0.1525525
221979_at,0.9315,-0.1104641
210529_s_at,0.9315,-0.1042005
203305_at,0.9315,-0.1014567
212742_at,0.9315,0.0965272
220689_at,0.9315,0.0866325
218224_at,0.9315,0.0782132
213853_at,0.9315,0.1496609
217049_x_at,0.9315,0.1275259
207866_at,0.9315,-0.0917458
211176_s_at,0.9315,-0.0784341
213159_at,0.9316,0.0772246
210283_x_at,0.9316,0.069575
215367_at,0.9316,-0.1413321
201915_at,0.9316,0.0822998
216546_s_at,0.9316,0.0948631
208620_at,0.9316,-0.0731499
215121_x_at,0.9316,0.2260774
222275_at,0.9316,0.0984379
200641_s_at,0.9316,-0.0849107
214371_at,0.9316,-0.1674925
217299_s_at,0.9316,0.1665225
215271_at,0.9316,0.1255254
218104_at,0.9316,-0.0591984
204303_s_at,0.9317,-0.0976779
207037_at,0.9317,-0.0909369
207642_at,0.9317,-0.0785855
204479_at,0.9317,0.1307592
214059_at,0.9317,-0.1026938
218488_at,0.9317,-0.1143302
205233_s_at,0.9317,-0.127523
218220_at,0.9317,-0.1539391
212088_at,0.9317,0.1050148
217919_s_at,0.9317,-0.1066848
211849_s_at,0.9317,0.1045769
209290_s_at,0.9317,-0.0736605
217570_x_at,0.9317,-0.0819497
207199_at,0.9317,-0.1107448
217459_at,0.9317,0.1132671
211553_x_at,0.9317,-0.0884429
201188_s_at,0.9317,-0.0781183
213961_s_at,0.9318,0.1150597
215933_s_at,0.9318,-0.1330121
222042_x_at,0.9319,-0.1479555
211502_s_at,0.932,0.1310651
206810_at,0.9321,0.1901173
217624_at,0.9321,-0.0857237
217356_s_at,0.9321,-0.0694146
217226_s_at,0.9321,0.1224024
220907_at,0.9321,0.0957721
201712_s_at,0.9321,-0.0632231
202447_at,0.9321,0.1378416
200767_s_at,0.9321,-0.0856257
201557_at,0.9321,0.0824763
60474_at,0.9321,-0.0948567
204165_at,0.9321,0.0836745
206088_at,0.9321,0.0728816
213966_at,0.9322,0.1140647
202638_s_at,0.9322,-0.1311088
204682_at,0.9322,-0.0697698
210227_at,0.9322,0.0930262
204481_at,0.9323,0.0786621
216854_at,0.9323,-0.0983942
221596_s_at,0.9323,0.0916574
202833_s_at,0.9323,-0.1075426
220639_at,0.9324,-0.1647141
209717_at,0.9325,-0.1012728
209633_at,0.9325,0.1004797
206994_at,0.9326,-0.0686495
211729_x_at,0.9326,-0.0950255
204777_s_at,0.9326,-0.0623433
213030_s_at,0.9326,-0.0952297
208588_at,0.9326,0.1386427
219146_at,0.9326,-0.09862
213735_s_at,0.9326,0.0723768
214009_at,0.9326,0.0802576
218050_at,0.9326,0.0751416
209021_x_at,0.9326,-0.1119384
204225_at,0.9326,0.1314054
205128_x_at,0.9327,0.0887076
214539_at,0.9327,0.1152554
220107_s_at,0.9327,-0.0899511
217206_at,0.9327,0.0970807
200955_at,0.9327,-0.0734428
203915_at,0.9327,-0.0676975
215411_s_at,0.9327,-0.1000059
218550_s_at,0.9327,0.0795596
222227_at,0.9327,0.0838626
213561_at,0.9327,-0.0618935
209976_s_at,0.9327,-0.143917
205486_at,0.9327,0.1325861
208392_x_at,0.9327,0.0653665
210885_s_at,0.9327,-0.1330807
205190_at,0.9327,-0.1403374
34221_at,0.9327,-0.0619572
220898_at,0.9327,0.0711128
207242_s_at,0.9327,0.0722749
214182_at,0.9327,0.069685
203417_at,0.9327,-0.0609581
205351_at,0.9327,0.0689578
216132_at,0.9327,-0.1169435
215001_s_at,0.9327,0.1098685
210179_at,0.9327,-0.0753008
211899_s_at,0.9327,0.0688127
217441_at,0.9327,-0.0855459
204060_s_at,0.9327,-0.0600958
218320_s_at,0.9327,-0.0844835
204598_at,0.9327,-0.0742187
214980_at,0.9327,-0.0920454
219171_s_at,0.9327,-0.0671844
201081_s_at,0.9327,-0.1175553
35160_at,0.9327,-0.0663775
220868_s_at,0.9327,-0.1189747
201572_x_at,0.9327,0.105809
204491_at,0.933,0.0965025
214763_at,0.9331,0.0830455
201109_s_at,0.9331,-0.1590533
204936_at,0.9331,-0.058494
206903_at,0.9331,-0.1018758
211324_s_at,0.9332,-0.0823694
204399_s_at,0.9332,-0.1336798
206236_at,0.9333,-0.0650706
213799_s_at,0.9333,-0.0646301
207475_at,0.9333,-0.1053138
222069_s_at,0.9333,-0.1321284
205984_at,0.9333,0.0711078
214408_s_at,0.9333,-0.0691143
203051_at,0.9333,0.0581599
205242_at,0.9333,-0.082694
205138_s_at,0.9333,0.1177767
203266_s_at,0.9333,-0.0608978
201156_s_at,0.9333,0.1458482
91682_at,0.9333,-0.0927141
36566_at,0.9333,-0.0842939
49111_at,0.9333,0.0711943
210394_x_at,0.9333,0.1308458
207620_s_at,0.9333,0.1038624
216862_s_at,0.9333,-0.1602451
202738_s_at,0.9333,0.1112922
203452_at,0.9333,0.0796313
207676_at,0.9333,-0.1104101
214303_x_at,0.9333,-0.1213373
208361_s_at,0.9333,-0.1044656
201639_s_at,0.9333,0.069675
202438_x_at,0.9333,-0.0751778
216219_at,0.9333,-0.1208358
211589_at,0.9333,-0.0662607
205216_s_at,0.9333,0.0695627
209988_s_at,0.9333,0.1442186
213785_at,0.9333,-0.1421941
215476_at,0.9333,-0.0927259
211703_s_at,0.9333,0.0599022
216993_s_at,0.9333,-0.0958131
207579_at,0.9333,0.1016129
217999_s_at,0.9334,0.0655169
212609_s_at,0.9334,-0.2301024
203378_at,0.9334,0.075842
212105_s_at,0.9334,-0.1365603
221811_at,0.9334,-0.1116246
214507_s_at,0.9334,-0.096447
220127_s_at,0.9334,-0.0684764
212844_at,0.9334,-0.0956226
215191_at,0.9334,-0.0755714
204413_at,0.9335,-0.1289336
201716_at,0.9336,0.1117684
219970_at,0.9336,0.0966414
202295_s_at,0.9336,0.0684819
218351_at,0.9337,0.0886853
202284_s_at,0.9337,0.2262899
204215_at,0.9337,0.0734993
222304_x_at,0.9337,0.1166725
211681_s_at,0.9337,-0.1962266
212494_at,0.9337,0.1161987
207520_at,0.9337,0.0673158
208116_s_at,0.9337,0.1026792
204822_at,0.9338,-0.145335
207563_s_at,0.9339,-0.0660037
219518_s_at,0.9339,-0.1145892
206808_at,0.9339,-0.1447263
221667_s_at,0.934,0.0942525
214495_at,0.9341,-0.1218408
215281_x_at,0.9341,0.1423537
222151_s_at,0.9341,-0.0604281
217536_x_at,0.9341,-0.0953382
202092_s_at,0.9341,-0.0709249
213900_at,0.9341,-0.0709501
212109_at,0.9341,0.0697245
215098_at,0.9341,0.0666254
41657_at,0.9341,-0.0733464
218912_at,0.9342,-0.0676422
218956_s_at,0.9342,0.1861598
217451_at,0.9342,-0.1030069
212077_at,0.9343,0.07722
220769_s_at,0.9343,-0.0769866
221126_at,0.9343,-0.0721683
207126_x_at,0.9343,-0.060424
220103_s_at,0.9343,-0.0964722
217572_at,0.9343,-0.0797845
207016_s_at,0.9343,-0.1162428
202056_at,0.9343,-0.1256106
220184_at,0.9343,-0.0657646
221738_at,0.9343,-0.0933927
203694_s_at,0.9343,-0.0578168
208562_s_at,0.9343,0.0641672
204393_s_at,0.9343,0.1436426
204684_at,0.9343,-0.1044569
201125_s_at,0.9344,-0.1067949
37996_s_at,0.9344,-0.0679486
221342_at,0.9344,0.1297688
214376_at,0.9344,0.1247014
213581_at,0.9344,0.0816197
217632_at,0.9344,0.1361519
206290_s_at,0.9344,-0.0692561
216297_at,0.9344,-0.1020625
220168_at,0.9345,-0.0788574
216899_s_at,0.9345,0.0809086
214903_at,0.9345,-0.121082
201322_at,0.9345,0.0738926
216271_x_at,0.9346,0.0942189
202395_at,0.9346,0.1230296
201940_at,0.9346,0.1039206
214920_at,0.9347,-0.0997832
212530_at,0.9347,-0.0639173
207260_at,0.9347,-0.0639695
206701_x_at,0.9347,-0.1440097
216447_at,0.9347,0.1189625
212910_at,0.9347,0.1040681
215576_at,0.9347,-0.0863
213519_s_at,0.9347,-0.1012469
205393_s_at,0.9347,0.1578562
209239_at,0.9347,0.1159965
222116_s_at,0.9347,0.1221809
216066_at,0.9347,-0.0950766
209340_at,0.9347,0.0876169
202836_s_at,0.9347,-0.0963028
209735_at,0.9347,0.1265012
208348_s_at,0.9348,0.1192548
218678_at,0.9351,0.0826254
206845_s_at,0.9351,-0.1112648
219126_at,0.9351,0.0735668
215368_at,0.9351,-0.1223081
214524_at,0.9351,-0.080281
209344_at,0.9352,0.1409641
215101_s_at,0.9352,-0.0835743
211447_s_at,0.9352,-0.1227971
209702_at,0.9352,0.0790351
211651_s_at,0.9352,-0.0643958
209198_s_at,0.9352,0.1324726
202919_at,0.9352,0.0641219
216027_at,0.9352,0.1148245
205231_s_at,0.9352,0.1248413
211219_s_at,0.9352,-0.1448713
203833_s_at,0.9352,-0.0785758
205029_s_at,0.9353,-0.1529087
214724_at,0.9353,-0.0740863
220567_at,0.9353,-0.1116542
210736_x_at,0.9353,-0.1170888
211883_x_at,0.9354,0.0558358
216298_at,0.9355,0.1296916
222101_s_at,0.9356,0.1348306
217269_s_at,0.9356,-0.0655388
209182_s_at,0.9356,-0.085656
201608_s_at,0.9356,-0.1058035
205201_at,0.9356,-0.0604638
210447_at,0.9357,0.0848843
219674_s_at,0.9357,0.0830208
200782_at,0.9357,0.0930085
218584_at,0.9357,0.1128586
219224_x_at,0.9357,-0.0884423
204263_s_at,0.9357,-0.0915786
220596_at,0.9357,-0.1518024
204747_at,0.9357,0.1020522
211440_x_at,0.9357,0.1141954
202792_s_at,0.9357,0.1244269
AFFX-CreX-3_at,0.9357,-0.0763269
217067_s_at,0.9357,-0.121241
216078_at,0.9357,-0.0912502
213308_at,0.9357,0.0604376
200838_at,0.9357,0.0886005
216607_s_at,0.9357,0.0854031
36564_at,0.9357,-0.0953425
211769_x_at,0.9357,-0.063787
214748_at,0.9357,-0.0923982
203526_s_at,0.9357,-0.0631808
206905_s_at,0.9357,0.0962316
202350_s_at,0.9357,-0.1626462
204104_at,0.9357,0.172134
201547_at,0.9357,0.0708107
208667_s_at,0.9357,-0.0659475
218957_s_at,0.9357,-0.094514
219203_at,0.9357,-0.0613868
219854_at,0.9357,0.1127758
206043_s_at,0.9357,-0.0769082
205947_s_at,0.9357,-0.1515419
221731_x_at,0.9357,-0.0971416
220992_s_at,0.9358,-0.0787081
221890_at,0.9358,-0.0845167
205099_s_at,0.9358,-0.0652453
208424_s_at,0.9358,-0.086522
205341_at,0.9358,0.0620096
211349_at,0.9358,-0.0623099
221212_x_at,0.9358,-0.0739208
215815_at,0.9358,0.1532506
206603_at,0.9358,0.1052705
221858_at,0.9358,-0.0640283
221132_at,0.9358,0.0884653
217650_x_at,0.9358,-0.0983655
203103_s_at,0.9358,-0.056216
200982_s_at,0.9359,0.0819149
220916_at,0.9359,-0.1220783
207033_at,0.9361,-0.0712274
201960_s_at,0.9361,0.0897892
218718_at,0.9362,0.0670735
202933_s_at,0.9362,0.1235447
220910_at,0.9362,0.0640865
222205_x_at,0.9362,0.0994705
214036_at,0.9362,0.0801268
204998_s_at,0.9362,-0.0613347
200820_at,0.9362,0.0708473
213976_at,0.9362,-0.0731572
201159_s_at,0.9362,-0.0657222
221619_s_at,0.9362,-0.0686335
213207_s_at,0.9362,0.0804839
206348_s_at,0.9362,0.0702102
218684_at,0.9362,-0.072356
208274_at,0.9362,-0.0665553
218690_at,0.9362,-0.0945654
220906_at,0.9362,-0.104768
217130_at,0.9362,-0.0722441
213999_at,0.9362,-0.0612303
218590_at,0.9363,-0.0696586
218978_s_at,0.9363,0.0765662
201605_x_at,0.9363,-0.088158
205731_s_at,0.9363,-0.0812625
216965_x_at,0.9363,-0.1194637
220503_at,0.9363,0.154492
216624_s_at,0.9363,0.0617414
213523_at,0.9363,-0.0808844
210323_at,0.9364,0.1510635
219907_at,0.9364,-0.0648159
216642_at,0.9364,-0.0730465
215252_at,0.9364,0.0951589
201010_s_at,0.9364,-0.0893913
201638_s_at,0.9364,-0.1066227
214107_x_at,0.9364,0.1244312
214043_at,0.9364,-0.070114
209536_s_at,0.9364,0.0576474
204196_x_at,0.9364,0.0892246
221499_s_at,0.9364,0.0916182
211695_x_at,0.9366,0.0778013
210771_at,0.9367,0.0751595
214230_at,0.9367,0.0716773
215225_s_at,0.9367,0.074815
202884_s_at,0.9367,0.1407999
209117_at,0.9367,-0.1160458
213186_at,0.9367,-0.0589295
203686_at,0.9367,0.078869
210950_s_at,0.9367,0.0633555
221031_s_at,0.9367,-0.1353098
201454_s_at,0.9367,0.063274
