"Gene_Id","padj","logFC","status"
"244014_x_at",0.758783,-0.125628,"Not_Significant"
"241582_at",0.758808,-0.2917431,"Not_Significant"
"215944_at",0.758808,-0.2350573,"Not_Significant"
"210682_at",0.758841,-0.2730413,"Not_Significant"
"204093_at",0.758846,0.0762304,"Not_Significant"
"207745_at",0.75887,-0.2859866,"Not_Significant"
"243981_at",0.759035,-0.0987676,"Not_Significant"
"241559_at",0.759047,-0.2405145,"Not_Significant"
"1569948_at",0.759086,0.1331628,"Not_Significant"
"1566503_at",0.759105,-0.4503305,"Not_Significant"
"1562991_at",0.759105,-0.372105,"Not_Significant"
"227692_at",0.75917,-0.1482637,"Not_Significant"
"212978_at",0.759207,-0.1060169,"Not_Significant"
"237958_at",0.759368,-0.2448639,"Not_Significant"
"1562310_at",0.759393,0.2843788,"Not_Significant"
"222173_s_at",0.759405,0.2090582,"Not_Significant"
"1555784_s_at",0.759435,-0.2502214,"Not_Significant"
"226913_s_at",0.759487,0.4859592,"Not_Significant"
"225920_at",0.75951,-0.1145288,"Not_Significant"
"213188_s_at",0.75953,0.0979423,"Not_Significant"
"237366_at",0.759558,0.3593128,"Not_Significant"
"1563882_a_at",0.759558,-0.3656415,"Not_Significant"
"209705_at",0.759558,-0.1132573,"Not_Significant"
"222433_at",0.759558,-0.1373607,"Not_Significant"
"205594_at",0.759558,-0.1030595,"Not_Significant"
"217423_at",0.759558,-0.2026802,"Not_Significant"
"227499_at",0.759558,0.1599762,"Not_Significant"
"236548_at",0.759558,-0.3668727,"Not_Significant"
"222476_at",0.759558,-0.0866244,"Not_Significant"
"216504_s_at",0.759558,0.2564034,"Not_Significant"
"234025_at",0.759558,0.2205075,"Not_Significant"
"216053_x_at",0.759558,-0.2912308,"Not_Significant"
"230310_at",0.759558,-0.1598313,"Not_Significant"
"233935_at",0.759594,-0.1342755,"Not_Significant"
"208350_at",0.759595,-0.394751,"Not_Significant"
"232816_s_at",0.759595,0.1481096,"Not_Significant"
"1555711_x_at",0.759601,-0.2796787,"Not_Significant"
"243471_at",0.759616,0.3242836,"Not_Significant"
"221176_x_at",0.759627,-0.1909133,"Not_Significant"
"206724_at",0.759703,0.3123941,"Not_Significant"
"230077_at",0.759791,0.1214159,"Not_Significant"
"213575_at",0.759832,-0.1494704,"Not_Significant"
"1553347_s_at",0.759882,-0.3112794,"Not_Significant"
"237705_at",0.75993,-0.2594695,"Not_Significant"
"235984_at",0.75993,0.1251155,"Not_Significant"
"216065_at",0.75993,-0.1548466,"Not_Significant"
"205620_at",0.75993,0.342437,"Not_Significant"
"200653_s_at",0.75993,-0.0777679,"Not_Significant"
"211176_s_at",0.75993,0.2660534,"Not_Significant"
"1556916_a_at",0.75993,0.364895,"Not_Significant"
"1562948_at",0.75993,-0.0992055,"Not_Significant"
"233484_at",0.75993,0.2923306,"Not_Significant"
"1563188_at",0.760008,0.3347968,"Not_Significant"
"201051_at",0.760012,-0.1054229,"Not_Significant"
"235452_at",0.760077,0.0989859,"Not_Significant"
"224658_x_at",0.760088,0.071414,"Not_Significant"
"228936_at",0.760088,-0.4016859,"Not_Significant"
"219895_at",0.760088,-0.213865,"Not_Significant"
"243698_at",0.760088,-0.3779077,"Not_Significant"
"211667_x_at",0.760221,-0.1656026,"Not_Significant"
"235661_at",0.760257,-0.2187964,"Not_Significant"
"236516_at",0.760265,-0.2399812,"Not_Significant"
"209674_at",0.760265,-0.0883099,"Not_Significant"
"233160_at",0.760265,0.3591662,"Not_Significant"
"239699_s_at",0.760265,0.1998054,"Not_Significant"
"200739_s_at",0.760265,0.1142439,"Not_Significant"
"215496_at",0.76031,-0.3069241,"Not_Significant"
"237681_at",0.76031,-0.2747914,"Not_Significant"
"243606_at",0.76031,-0.1876548,"Not_Significant"
"212571_at",0.76031,0.1022557,"Not_Significant"
"222590_s_at",0.760361,0.1186922,"Not_Significant"
"233103_at",0.760361,-0.2126177,"Not_Significant"
"232971_at",0.760367,0.2200935,"Not_Significant"
"205680_at",0.760367,0.3712475,"Not_Significant"
"215896_at",0.760423,0.2514587,"Not_Significant"
"228946_at",0.760469,0.1377832,"Not_Significant"
"225212_at",0.76051,0.0923735,"Not_Significant"
"204166_at",0.76051,-0.3682229,"Not_Significant"
"1553024_at",0.760515,-0.4103984,"Not_Significant"
"203875_at",0.760628,0.2363307,"Not_Significant"
"209168_at",0.760669,-0.2077937,"Not_Significant"
"224969_at",0.760669,-0.1238463,"Not_Significant"
"1562045_at",0.760669,0.3846443,"Not_Significant"
"244544_at",0.76067,-0.2772278,"Not_Significant"
"1557047_at",0.76067,-0.1310526,"Not_Significant"
"226991_at",0.7607,0.1723271,"Not_Significant"
"202740_at",0.7607,-0.1488487,"Not_Significant"
"217983_s_at",0.7607,-0.1539446,"Not_Significant"
"229560_at",0.760726,0.1715269,"Not_Significant"
"225172_at",0.760735,0.09466,"Not_Significant"
"1563724_at",0.760735,0.4260942,"Not_Significant"
"238003_at",0.760735,-0.3258223,"Not_Significant"
"244769_at",0.760789,-0.3929394,"Not_Significant"
"210001_s_at",0.760789,0.1135088,"Not_Significant"
"1558477_at",0.760789,-0.4394029,"Not_Significant"
"244745_at",0.760878,0.3316521,"Not_Significant"
"205769_at",0.760899,0.2599553,"Not_Significant"
"217015_at",0.760899,0.4338412,"Not_Significant"
"240849_at",0.760899,-0.1896957,"Not_Significant"
"239702_x_at",0.760899,-0.3244962,"Not_Significant"
"217661_x_at",0.761044,-0.2921137,"Not_Significant"
"203710_at",0.761044,-0.1959462,"Not_Significant"
"204608_at",0.761044,-0.2244115,"Not_Significant"
"227064_at",0.761044,0.0984495,"Not_Significant"
"1552594_at",0.761044,-0.2661451,"Not_Significant"
"238259_at",0.761044,-0.1407318,"Not_Significant"
"222368_at",0.761044,-0.1459277,"Not_Significant"
"211827_s_at",0.76105,-0.3374697,"Not_Significant"
"223047_at",0.761089,0.1105738,"Not_Significant"
"201334_s_at",0.761091,-0.0950811,"Not_Significant"
"220446_s_at",0.761091,-0.2030689,"Not_Significant"
"215012_at",0.761103,-0.1429067,"Not_Significant"
"224559_at",0.761103,-0.3137829,"Not_Significant"
"218262_at",0.761104,-0.0751676,"Not_Significant"
"1554783_s_at",0.761104,-0.3502116,"Not_Significant"
"1565627_a_at",0.761104,0.2690081,"Not_Significant"
"1569554_at",0.761133,0.3685645,"Not_Significant"
"202004_x_at",0.761153,0.090612,"Not_Significant"
"225582_at",0.761186,-0.1658239,"Not_Significant"
"243066_at",0.761186,-0.1592193,"Not_Significant"
"1558977_at",0.761186,0.245907,"Not_Significant"
"229674_at",0.761186,0.2460925,"Not_Significant"
"234214_at",0.761224,0.225572,"Not_Significant"
"209061_at",0.76124,0.0946085,"Not_Significant"
"215418_at",0.761291,-0.109517,"Not_Significant"
"1561238_at",0.761327,-0.2315471,"Not_Significant"
"236231_at",0.761332,-0.1153376,"Not_Significant"
"240987_at",0.761343,-0.3879444,"Not_Significant"
"202986_at",0.761344,0.3109912,"Not_Significant"
"240662_at",0.761345,0.4306764,"Not_Significant"
"244666_at",0.761345,-0.2060684,"Not_Significant"
"238596_at",0.761346,-0.128208,"Not_Significant"
"1568899_at",0.761346,-0.3720463,"Not_Significant"
"208667_s_at",0.761368,-0.0998513,"Not_Significant"
"219503_s_at",0.761368,-0.1812162,"Not_Significant"
"236310_at",0.761368,0.1339357,"Not_Significant"
"201676_x_at",0.761368,0.096287,"Not_Significant"
"1564807_at",0.761368,0.3450685,"Not_Significant"
"239315_at",0.761368,0.303204,"Not_Significant"
"219649_at",0.761368,-0.0904316,"Not_Significant"
"217109_at",0.761375,-0.7709488,"Not_Significant"
"224489_at",0.76144,-0.1880644,"Not_Significant"
"234205_at",0.761527,-0.4420171,"Not_Significant"
"1552833_at",0.761568,-0.3409036,"Not_Significant"
"201360_at",0.761568,-0.1009977,"Not_Significant"
"214907_at",0.761568,-0.3605094,"Not_Significant"
"242238_at",0.761568,-0.328275,"Not_Significant"
"240500_at",0.761568,-0.2635796,"Not_Significant"
"205669_at",0.761568,0.3575819,"Not_Significant"
"220993_s_at",0.761589,-0.1855251,"Not_Significant"
"216197_at",0.761589,-0.1182904,"Not_Significant"
"244052_at",0.761609,0.1194151,"Not_Significant"
"209763_at",0.761633,-0.4202054,"Not_Significant"
"221929_at",0.761651,0.27086,"Not_Significant"
"227549_x_at",0.761653,0.1418502,"Not_Significant"
"224494_x_at",0.761655,0.189784,"Not_Significant"
"220522_at",0.761655,-0.2360995,"Not_Significant"
"234762_x_at",0.761658,0.083589,"Not_Significant"
"1552372_at",0.761658,-0.3874862,"Not_Significant"
"237559_at",0.761659,-0.3633188,"Not_Significant"
"222060_at",0.761659,0.1012449,"Not_Significant"
"215083_at",0.761659,-0.1131208,"Not_Significant"
"201830_s_at",0.761679,-0.0939958,"Not_Significant"
"212454_x_at",0.761679,-0.0730133,"Not_Significant"
"242711_x_at",0.761679,0.0767219,"Not_Significant"
"209543_s_at",0.761679,0.3250112,"Not_Significant"
"215871_at",0.761679,-0.3254116,"Not_Significant"
"237249_at",0.761707,0.1614591,"Not_Significant"
"223604_at",0.761728,-0.1698211,"Not_Significant"
"209411_s_at",0.761738,-0.071065,"Not_Significant"
"228941_at",0.761738,-0.1599278,"Not_Significant"
"204673_at",0.761819,-0.578257,"Not_Significant"
"242087_x_at",0.761895,-0.2579732,"Not_Significant"
"221302_at",0.76202,0.292535,"Not_Significant"
"212252_at",0.76202,-0.082097,"Not_Significant"
"226443_at",0.76202,0.1310277,"Not_Significant"
"240579_at",0.762033,0.118831,"Not_Significant"
"235716_at",0.762227,-0.0952018,"Not_Significant"
"218446_s_at",0.762231,-0.120336,"Not_Significant"
"210311_at",0.762285,0.2925765,"Not_Significant"
"215865_at",0.762408,-0.4377786,"Not_Significant"
"1569796_s_at",0.762408,-0.4011539,"Not_Significant"
"217066_s_at",0.762408,-0.2429034,"Not_Significant"
"202451_at",0.762414,-0.066773,"Not_Significant"
"219968_at",0.762427,0.1491012,"Not_Significant"
"215566_x_at",0.762471,-0.1071351,"Not_Significant"
"216482_x_at",0.762491,0.1921852,"Not_Significant"
"229371_at",0.762524,0.07585,"Not_Significant"
"1561846_s_at",0.762524,-0.3794204,"Not_Significant"
"1560051_at",0.762527,-0.3810934,"Not_Significant"
"242097_at",0.762532,-0.3542042,"Not_Significant"
"220558_x_at",0.762574,0.2048572,"Not_Significant"
"226064_s_at",0.762634,-0.150099,"Not_Significant"
"206405_x_at",0.762677,-0.1188744,"Not_Significant"
"237171_at",0.762744,-0.2388599,"Not_Significant"
"208841_s_at",0.762765,-0.0851144,"Not_Significant"
"203805_s_at",0.762765,-0.1756414,"Not_Significant"
"200702_s_at",0.762765,0.0921133,"Not_Significant"
"243302_at",0.762805,-0.2442471,"Not_Significant"
"1552664_at",0.762826,-0.0847831,"Not_Significant"
"207612_at",0.762878,-0.3249711,"Not_Significant"
"236618_at",0.762967,-0.3409633,"Not_Significant"
"242549_at",0.763019,-0.2156895,"Not_Significant"
"1562895_at",0.763053,-0.3768184,"Not_Significant"
"241556_at",0.763149,0.2812245,"Not_Significant"
"202478_at",0.763277,-0.1702441,"Not_Significant"
"225269_s_at",0.763306,0.1187216,"Not_Significant"
"210172_at",0.763306,-0.235643,"Not_Significant"
"210106_at",0.76335,0.2725309,"Not_Significant"
"204297_at",0.76335,-0.1067843,"Not_Significant"
"234227_at",0.76335,0.2375877,"Not_Significant"
"243827_at",0.763377,-0.0826757,"Not_Significant"
"1559481_at",0.763386,0.2431227,"Not_Significant"
"222534_s_at",0.763386,0.3161568,"Not_Significant"
"233609_at",0.763386,-0.1464406,"Not_Significant"
"205740_s_at",0.763386,0.1193133,"Not_Significant"
"204063_s_at",0.763504,-0.1262331,"Not_Significant"
"235633_at",0.763504,0.3909931,"Not_Significant"
"214272_at",0.763504,-0.1897682,"Not_Significant"
"222970_at",0.763504,-0.3687596,"Not_Significant"
"225002_s_at",0.763504,0.0868658,"Not_Significant"
"242162_at",0.763504,0.412057,"Not_Significant"
"239109_at",0.763516,-0.1531531,"Not_Significant"
"228039_at",0.763545,-0.0973438,"Not_Significant"
"208082_x_at",0.763591,0.0996772,"Not_Significant"
"1553411_s_at",0.763591,0.382583,"Not_Significant"
"243949_at",0.763591,-0.4132461,"Not_Significant"
"205748_s_at",0.763598,-0.1059394,"Not_Significant"
"229962_at",0.76361,0.1112678,"Not_Significant"
"1562661_at",0.763629,0.2926548,"Not_Significant"
"236156_at",0.763629,0.3559156,"Not_Significant"
"234949_at",0.763629,-0.1070488,"Not_Significant"
"237800_at",0.763693,0.3467337,"Not_Significant"
"1568606_at",0.76371,0.1888106,"Not_Significant"
"200595_s_at",0.763736,-0.0824432,"Not_Significant"
"244571_s_at",0.763736,-0.1183716,"Not_Significant"
"206904_at",0.763746,-0.3295024,"Not_Significant"
"1554440_at",0.763746,-0.3680773,"Not_Significant"
"1556618_at",0.763746,0.1719985,"Not_Significant"
"221105_at",0.763746,0.3917956,"Not_Significant"
"207941_s_at",0.763746,0.0732009,"Not_Significant"
"226352_at",0.763746,-0.1179787,"Not_Significant"
"234592_at",0.763746,-0.3527891,"Not_Significant"
"222264_at",0.763809,0.0864377,"Not_Significant"
"203683_s_at",0.763819,-0.159644,"Not_Significant"
"244577_at",0.76386,0.2333811,"Not_Significant"
"243051_at",0.763867,-0.1294536,"Not_Significant"
"204896_s_at",0.763867,0.2807898,"Not_Significant"
"241891_at",0.763905,-0.2152775,"Not_Significant"
"1554812_at",0.763987,-0.2751654,"Not_Significant"
"240875_at",0.76407,0.2118089,"Not_Significant"
"229438_at",0.76407,0.2542586,"Not_Significant"
"219629_at",0.76407,0.2714277,"Not_Significant"
"236519_at",0.76407,0.3812083,"Not_Significant"
"244751_at",0.76407,0.3545807,"Not_Significant"
"204227_s_at",0.764073,0.0882531,"Not_Significant"
"223062_s_at",0.7641,0.3498894,"Not_Significant"
"203147_s_at",0.7641,-0.1467293,"Not_Significant"
"203671_at",0.7642,0.1615989,"Not_Significant"
"205676_at",0.764235,0.1821915,"Not_Significant"
"209996_x_at",0.764299,-0.1219834,"Not_Significant"
"243050_at",0.764301,-0.1566846,"Not_Significant"
"1555148_a_at",0.764335,0.3814173,"Not_Significant"
"244311_at",0.764335,-0.3404666,"Not_Significant"
"238633_at",0.764335,-0.1639194,"Not_Significant"
"214680_at",0.764335,0.231026,"Not_Significant"
"242345_at",0.764335,0.3947203,"Not_Significant"
"225927_at",0.764335,-0.0945554,"Not_Significant"
"231433_at",0.764335,-0.1724363,"Not_Significant"
"211734_s_at",0.764335,-0.3477882,"Not_Significant"
"229664_at",0.764335,-0.0926754,"Not_Significant"
"224959_at",0.764335,0.0971169,"Not_Significant"
"226442_at",0.764335,-0.4252713,"Not_Significant"
"215923_s_at",0.764335,0.2030528,"Not_Significant"
"216682_s_at",0.764335,-0.096066,"Not_Significant"
"207587_at",0.764347,0.3632897,"Not_Significant"
"1568799_at",0.764418,0.2050119,"Not_Significant"
"243823_at",0.764472,-0.3409256,"Not_Significant"
"203684_s_at",0.764492,-0.3037613,"Not_Significant"
"212248_at",0.764509,0.0875963,"Not_Significant"
"227030_at",0.764619,-0.2464483,"Not_Significant"
"227603_at",0.764671,-0.1216815,"Not_Significant"
"244037_at",0.764671,-0.2113356,"Not_Significant"
"229887_at",0.764671,0.1078521,"Not_Significant"
"224008_s_at",0.764677,0.1759159,"Not_Significant"
"220998_s_at",0.764677,0.1775901,"Not_Significant"
"220756_s_at",0.764677,-0.4789552,"Not_Significant"
"223908_at",0.764677,0.1168831,"Not_Significant"
"206388_at",0.764677,0.2380829,"Not_Significant"
"226205_at",0.764677,0.1365505,"Not_Significant"
"203011_at",0.764677,-0.1403904,"Not_Significant"
"219110_at",0.764677,0.0954476,"Not_Significant"
"206753_at",0.764677,0.3951397,"Not_Significant"
"228264_at",0.764677,-0.1740473,"Not_Significant"
"212413_at",0.764724,-0.161285,"Not_Significant"
"230124_at",0.76473,-0.2541311,"Not_Significant"
"226089_at",0.76473,0.1258066,"Not_Significant"
"211690_at",0.76473,-0.3985469,"Not_Significant"
"228346_at",0.76473,-0.301451,"Not_Significant"
"233147_at",0.76473,-0.1942832,"Not_Significant"
"1567249_at",0.76473,0.2540509,"Not_Significant"
"203784_s_at",0.76473,-0.2854957,"Not_Significant"
"1553214_a_at",0.76473,-0.2613143,"Not_Significant"
"214076_at",0.76473,-0.0854032,"Not_Significant"
"200914_x_at",0.76473,0.0890951,"Not_Significant"
"1552368_at",0.76473,-0.4650645,"Not_Significant"
"1553405_a_at",0.76473,-0.3685145,"Not_Significant"
"210662_at",0.76473,-0.4280683,"Not_Significant"
"1555578_at",0.764887,-0.2862392,"Not_Significant"
"219560_at",0.764887,0.1541398,"Not_Significant"
"208936_x_at",0.765027,-0.098854,"Not_Significant"
"242969_at",0.765027,-0.1655522,"Not_Significant"
"1560647_at",0.765031,-0.1972948,"Not_Significant"
"212015_x_at",0.765122,0.0944683,"Not_Significant"
"235679_at",0.765122,-0.1173971,"Not_Significant"
"218614_at",0.765122,-0.111832,"Not_Significant"
"1558247_s_at",0.765122,-0.3665463,"Not_Significant"
"1570432_at",0.765122,-0.1792146,"Not_Significant"
"233784_at",0.765133,-0.3535437,"Not_Significant"
"225630_at",0.765133,-0.1753336,"Not_Significant"
"227584_at",0.765133,0.2373171,"Not_Significant"
"238885_at",0.765133,-0.260835,"Not_Significant"
"215250_at",0.765138,0.1384057,"Not_Significant"
"236968_at",0.765138,-0.2475435,"Not_Significant"
"209441_at",0.765148,0.2839297,"Not_Significant"
"231046_at",0.765148,-0.1815089,"Not_Significant"
"224938_at",0.765148,0.1003298,"Not_Significant"
"238927_at",0.7652,0.3246092,"Not_Significant"
"238429_at",0.7652,-0.1778615,"Not_Significant"
"240961_at",0.765217,-0.4665269,"Not_Significant"
"225302_at",0.765217,-0.0858985,"Not_Significant"
"210124_x_at",0.765217,-0.1193941,"Not_Significant"
"235619_at",0.765217,0.5220886,"Not_Significant"
"1555268_a_at",0.765217,0.2283515,"Not_Significant"
"220405_at",0.765254,-0.3551994,"Not_Significant"
"221219_s_at",0.765324,0.1270395,"Not_Significant"
"222526_at",0.765324,0.1192875,"Not_Significant"
"230359_at",0.765422,0.2455112,"Not_Significant"
"221968_s_at",0.765599,-0.1705516,"Not_Significant"
"205867_at",0.765608,-0.3540654,"Not_Significant"
"1552536_at",0.765608,-0.0898825,"Not_Significant"
"1560959_a_at",0.765618,-0.3673799,"Not_Significant"
"211932_at",0.765618,0.0783357,"Not_Significant"
"243485_at",0.76565,-0.2038157,"Not_Significant"
"228070_at",0.76565,0.0816541,"Not_Significant"
"221479_s_at",0.765656,0.1141412,"Not_Significant"
"1561177_at",0.76569,-0.4691281,"Not_Significant"
"214101_s_at",0.765746,0.1018909,"Not_Significant"
"222067_x_at",0.765782,-0.1819851,"Not_Significant"
"232160_s_at",0.765782,-0.0870471,"Not_Significant"
"231984_at",0.765782,-0.2115058,"Not_Significant"
"241258_at",0.765782,0.1912349,"Not_Significant"
"212925_at",0.765782,0.2430143,"Not_Significant"
"1560047_s_at",0.765865,-0.3193145,"Not_Significant"
"229565_x_at",0.765865,-0.3082151,"Not_Significant"
"237210_at",0.765892,0.3812427,"Not_Significant"
"1553212_at",0.765914,-0.2785972,"Not_Significant"
"233127_at",0.765914,-0.1807454,"Not_Significant"
"222907_x_at",0.765914,0.0912373,"Not_Significant"
"1560522_at",0.765925,0.3201988,"Not_Significant"
"222364_at",0.765925,-0.143957,"Not_Significant"
"1560322_at",0.765985,0.2998241,"Not_Significant"
"225274_at",0.765987,-0.1002692,"Not_Significant"
"244222_at",0.765987,-0.1332693,"Not_Significant"
"234480_at",0.765987,0.3949274,"Not_Significant"
"243007_at",0.765987,0.1471146,"Not_Significant"
"214596_at",0.765987,-0.2918043,"Not_Significant"
"205159_at",0.765987,-0.2182202,"Not_Significant"
"230245_s_at",0.765987,0.3740939,"Not_Significant"
"1562484_at",0.766002,-0.4406,"Not_Significant"
"238610_s_at",0.766019,0.1129162,"Not_Significant"
"213107_at",0.766019,-0.2323017,"Not_Significant"
"1565777_at",0.766019,0.2973655,"Not_Significant"
"224853_at",0.766019,-0.1202943,"Not_Significant"
"1559478_at",0.76603,-0.2304859,"Not_Significant"
"1561287_at",0.766132,-0.3711392,"Not_Significant"
"229515_at",0.766225,0.1206853,"Not_Significant"
"229159_at",0.766225,0.2055123,"Not_Significant"
"217315_s_at",0.766225,-0.397199,"Not_Significant"
"1568854_at",0.766248,0.2162221,"Not_Significant"
"231317_at",0.766248,-0.1644577,"Not_Significant"
"227769_at",0.766248,-0.3021229,"Not_Significant"
"237339_at",0.766263,-0.3311628,"Not_Significant"
"205562_at",0.766266,0.122632,"Not_Significant"
"1565741_at",0.766266,-0.2917232,"Not_Significant"
"214705_at",0.766266,-0.1311816,"Not_Significant"
"237379_at",0.766266,0.1254225,"Not_Significant"
"226926_at",0.766295,-0.1921357,"Not_Significant"
"225848_at",0.766347,-0.0825763,"Not_Significant"
"231009_at",0.766362,-0.4677487,"Not_Significant"
"239456_at",0.766446,0.2286,"Not_Significant"
"238648_at",0.766446,-0.3434576,"Not_Significant"
"1559583_at",0.766446,-0.1013312,"Not_Significant"
"1565713_at",0.766447,-0.3504038,"Not_Significant"
"206034_at",0.766485,0.1418933,"Not_Significant"
"204883_s_at",0.766485,0.0714089,"Not_Significant"
"203847_s_at",0.766543,0.0978415,"Not_Significant"
"228637_at",0.766543,0.2157704,"Not_Significant"
"231962_at",0.766567,-0.123426,"Not_Significant"
"212217_at",0.766567,-0.0856403,"Not_Significant"
"1555746_at",0.766567,-0.3606449,"Not_Significant"
"228579_at",0.766567,-0.1313792,"Not_Significant"
"238264_at",0.766567,0.3882227,"Not_Significant"
"226967_at",0.766567,0.2462576,"Not_Significant"
"1552942_at",0.766567,-0.1742084,"Not_Significant"
"220067_at",0.766567,-0.0975498,"Not_Significant"
"210359_at",0.766567,-0.3819826,"Not_Significant"
"239801_at",0.766567,-0.1630003,"Not_Significant"
"233392_at",0.766567,-0.4279161,"Not_Significant"
"1560399_a_at",0.766567,0.3673628,"Not_Significant"
"244507_at",0.766567,-0.3525099,"Not_Significant"
"1569561_at",0.766567,-0.3658064,"Not_Significant"
"213994_s_at",0.766567,0.2489254,"Not_Significant"
"208920_at",0.766567,-0.1557768,"Not_Significant"
"241985_at",0.766772,-0.1320338,"Not_Significant"
"238118_s_at",0.766785,-0.3478648,"Not_Significant"
"1555995_a_at",0.766951,-0.2192524,"Not_Significant"
"226009_at",0.766976,-0.0815866,"Not_Significant"
"215810_x_at",0.767183,-0.1545632,"Not_Significant"
"209221_s_at",0.767183,-0.1166031,"Not_Significant"
"1556813_at",0.767183,-0.2355018,"Not_Significant"
"220541_at",0.767183,-0.4115027,"Not_Significant"
"229943_at",0.767183,-0.1075987,"Not_Significant"
"1568877_a_at",0.767183,-0.145861,"Not_Significant"
"239724_at",0.767183,-0.1497179,"Not_Significant"
"220614_s_at",0.767205,-0.4236569,"Not_Significant"
"1561564_at",0.76722,0.2805567,"Not_Significant"
"225635_s_at",0.76722,-0.1828288,"Not_Significant"
"237329_at",0.76722,-0.2996464,"Not_Significant"
"223424_s_at",0.767256,-0.0862588,"Not_Significant"
"235056_at",0.767273,0.1372629,"Not_Significant"
"207019_s_at",0.767273,0.3723271,"Not_Significant"
"215388_s_at",0.767303,0.1946769,"Not_Significant"
"206142_at",0.767303,-0.4309612,"Not_Significant"
"239493_at",0.767303,0.1218456,"Not_Significant"
"220261_s_at",0.767303,-0.1040322,"Not_Significant"
"1564149_at",0.767358,-0.2846537,"Not_Significant"
"1569768_at",0.767373,-0.3399058,"Not_Significant"
"206255_at",0.767373,-0.4808319,"Not_Significant"
"219492_at",0.767395,0.0858157,"Not_Significant"
"201018_at",0.767401,-0.1164273,"Not_Significant"
"209989_at",0.767401,-0.0818841,"Not_Significant"
"1559806_at",0.767405,0.2680848,"Not_Significant"
"1560558_at",0.767405,0.2664776,"Not_Significant"
"208929_x_at",0.767405,-0.0643083,"Not_Significant"
"1564595_at",0.767465,-0.4067063,"Not_Significant"
"214143_x_at",0.767494,-0.0633199,"Not_Significant"
"208499_s_at",0.767526,-0.1200317,"Not_Significant"
"242479_s_at",0.767556,0.274347,"Not_Significant"
"229874_x_at",0.767563,-0.1349676,"Not_Significant"
"237706_at",0.767588,0.1438246,"Not_Significant"
"224992_s_at",0.767613,-0.0808314,"Not_Significant"
"221926_s_at",0.767613,-0.212769,"Not_Significant"
"243132_at",0.76774,0.2823225,"Not_Significant"
"237511_at",0.76774,-0.2823331,"Not_Significant"
"1565836_at",0.76774,-0.306752,"Not_Significant"
"216266_s_at",0.76774,-0.078599,"Not_Significant"
"232132_at",0.76774,-0.3865571,"Not_Significant"
"216038_x_at",0.76774,-0.1156115,"Not_Significant"
"238491_at",0.76774,-0.1371056,"Not_Significant"
"213326_at",0.76774,-0.1641939,"Not_Significant"
"203344_s_at",0.76774,0.1286655,"Not_Significant"
"214833_at",0.76774,-0.1036063,"Not_Significant"
"206665_s_at",0.767752,0.3576362,"Not_Significant"
"1553556_at",0.767753,-0.3850354,"Not_Significant"
"219732_at",0.767802,0.2628756,"Not_Significant"
"230777_s_at",0.767802,-0.1147757,"Not_Significant"
"238448_at",0.767802,0.1270656,"Not_Significant"
"226241_s_at",0.767802,-0.0971021,"Not_Significant"
"223771_at",0.767864,0.1265278,"Not_Significant"
"229748_x_at",0.767959,-0.1764324,"Not_Significant"
"202931_x_at",0.767978,-0.1311633,"Not_Significant"
"1566768_at",0.767978,0.3668851,"Not_Significant"
"222112_at",0.768,-0.3028038,"Not_Significant"
"1558826_at",0.768,0.3005133,"Not_Significant"
"227519_at",0.768,0.3369449,"Not_Significant"
"219497_s_at",0.768,0.214376,"Not_Significant"
"235590_at",0.768,-0.1743559,"Not_Significant"
"222374_at",0.768,-0.3082,"Not_Significant"
"204873_at",0.768,-0.1054407,"Not_Significant"
"243134_at",0.768021,-0.1137322,"Not_Significant"
"1552399_a_at",0.768021,0.2406634,"Not_Significant"
"238853_at",0.768021,-0.2523423,"Not_Significant"
"239691_at",0.768021,0.2923759,"Not_Significant"
"244721_at",0.768021,-0.2381026,"Not_Significant"
"238877_at",0.768021,0.4555301,"Not_Significant"
"1555086_at",0.768021,-0.1569547,"Not_Significant"
"1553832_at",0.768021,-0.1836635,"Not_Significant"
"207135_at",0.768021,0.2656857,"Not_Significant"
"235990_at",0.768021,-0.1390215,"Not_Significant"
"212931_at",0.768021,0.1142604,"Not_Significant"
"226351_at",0.768021,0.0825669,"Not_Significant"
"216727_at",0.768031,0.3272454,"Not_Significant"
"231090_s_at",0.768031,0.1171278,"Not_Significant"
"201561_s_at",0.768031,0.1136432,"Not_Significant"
"200597_at",0.768052,-0.0819981,"Not_Significant"
"229672_at",0.768136,0.1253573,"Not_Significant"
"212323_s_at",0.768136,-0.1056659,"Not_Significant"
"1555488_at",0.768136,-0.3184395,"Not_Significant"
"231913_s_at",0.768136,0.1114715,"Not_Significant"
"201451_x_at",0.768136,0.2871277,"Not_Significant"
"225503_at",0.768136,-0.1663881,"Not_Significant"
"221603_at",0.768136,-0.2540144,"Not_Significant"
"228119_at",0.768136,0.0742466,"Not_Significant"
"1554456_a_at",0.768136,-0.0943408,"Not_Significant"
"205316_at",0.768136,-0.2063195,"Not_Significant"
"1561167_at",0.768136,-0.1204102,"Not_Significant"
"218484_at",0.768136,0.2281412,"Not_Significant"
"1564287_at",0.768198,-0.2552307,"Not_Significant"
"212527_at",0.768198,-0.0996379,"Not_Significant"
"213723_s_at",0.768253,-0.2814474,"Not_Significant"
"243262_at",0.768261,-0.1274341,"Not_Significant"
"1558934_a_at",0.768289,-0.2105696,"Not_Significant"
